"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_5259952075960";14;1;14001;1;591,6;2;1
"id_5215952071527";16;1;16087;1;574,2;1;1
"id_5203952670389";13;1;13032;1;565,25;1;1
"id_5392953879219";13;1;13032;1;617,6;1;1
"id_5375953177534";37;1;37011;1;511,3;1;1
"id_5330953373044";41;1;41041;1;582,25;1;1
"id_5012950771272";22;1;22067;2;453,1;1;1
"id_5009950770960";16;1;16060;2;667,6;1;1
"id_5072950177296";41;1;41021;1;576,1;1;1
"id_5043950174355";26;1;26042;2;564,9;1;1
"id_5026950172654";26;1;26042;1;639,6;1;1
"id_5026950172645";33;1;33031;1;568;1;1
"id_5684956878450";12;1;12024;1;629,55;1;1
"id_5683956978307";41;1;41004;1;542,4;1;1
"id_5692956579220";41;1;41104;1;546,1;1;1
"id_5672956577252";29;1;29019;1;680,7;1;1
"id_5693956179365";15;1;15040;1;563,7;2;1
"id_5616956471649";26;1;26042;1;562,7;1;1
"id_5628956372834";13;1;13032;1;561,3;1;1
"id_5679956677999";17;1;17002;1;531,05;1;1
"id_5648956674830";17;1;17084;1;621,05;1;1
"id_7802978970254";25;1;25034;1;563,1;1;1
"id_7800978970045";19;1;19086;1;508,4;1;1
"id_7885978578539";26;1;26080;1;589,5;1;1
"id_7887978578753";35;1;35021;1;549,6;1;1
"id_7877978577721";19;1;19046;1;634,75;1;1
"id_7834978173448";41;1;41013;1;563,7;1;1
"id_7880978378071";21;1;21012;2;514,2;1;1
"id_7807978370749";14;1;14012;1;582,2;1;1
"id_7998979879800";21;1;21024;1;482,9;1;1
"id_7978979877850";13;1;13029;3;596,75;1;1
"id_7920979872038";13;1;13057;1;610,15;1;1
"id_7913979971327";37;1;37022;1;496,5;1;1
"id_7950979575006";32;1;32014;1;498,9;2;1
"id_7941979774156";44;1;44037;4;579,4;1;1
"id_7908979770828";45;1;45021;2;533,7;1;1
"id_7947979474740";12;1;12097;1;547,45;1;1
"id_7938979273811";17;1;17825;1;589,9;1;1
"id_7951979075149";13;1;13104;1;629,5;1;1
"id_7916979071635";26;1;26059;1;570,2;1;1
"id_7918979671821";14;1;14040;1;631,95;1;1
"id_7555975975594";22;1;22020;1;576,2;1;1
"id_7518975771890";39;1;39123;2;596,3;1;1
"id_7535975473533";41;1;41060;1;628,4;2;1
"id_7587975278721";26;1;26070;2;551,25;1;1
"id_7524975272435";13;1;13011;1;586,3;1;1
"id_7564975376470";15;1;15032;1;543,5;1;1
"id_7522975072229";38;1;38173;2;649,5;2;1
"id_7507975070728";41;1;41060;1;598,8;1;1
"id_7722977972267";30;1;30077;1;626,5;1;1
"id_7750977575055";32;1;32005;2;589,85;1;1
"id_7750977775095";26;1;26005;1;525,6;1;1
"id_7701977770181";26;1;26073;2;528,9;1;1
"id_7773977077338";29;1;29045;1;579,9;1;1
"id_7102971970268";24;1;24074;1;536,5;1;1
"id_7196971779626";19;1;19069;1;526,8;1;1
"id_7121971172144";16;1;16084;1;542,75;1;1
"id_7195971279562";20;1;20066;1;554,8;1;1
"id_7116971271610";45;1;45025;1;580,4;1;1
"id_7142971274204";41;1;41058;3;632,8;2;1
"id_7130971273030";39;1;39415;1;720,1;2;1
"id_7159971675958";25;1;25053;1;514,95;1;1
"id_7441974874101";13;1;13043;1;535,7;1;1
"id_7499974979953";41;1;41106;1;596,4;2;1
"id_7402974970287";20;1;20052;1;604,8;1;1
"id_7411974571108";17;1;17088;2;617,8;1;1
"id_7456974175611";26;1;26029;2;556,4;1;1
"id_7445974174534";14;1;14036;1;673,15;1;1
"id_7439974173903";19;1;19030;1;652,2;1;1
"id_7487974278774";41;1;41042;1;518,3;1;1
"id_7458974275898";39;1;39129;1;625,8;1;1
"id_7462974276247";41;1;41013;1;627,7;1;1
"id_7434974073453";17;1;17036;1;468,8;1;1
"id_7463974076334";30;1;30022;1;607,4;1;1
"id_7431974673148";35;1;35018;1;592,2;1;1
"id_7277972977755";35;1;35015;1;517,55;1;1
"id_7218972771861";19;1;19081;1;550,5;2;1
"id_7213972771316";20;1;20086;6;625,3;1;1
"id_7261972776101";40;1;40073;1;613,75;1;1
"id_7231972273188";41;1;41000;1;620,8;2;1
"id_7209972370937";15;1;15043;1;500,4;1;1
