"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_3681936478117";17;1;1736;1;495,4;1
"id_2273922077316";32;1;3243;2;547,15;1
"id_2240922774078";15;1;1519;1;712,1;1
"id_3859938875969";12;1;1255;3;681;1
"id_2621926772105";12;1;1259;1;693,62;1
"id_2665926976507";20;1;2066;5;574;1
"id_2224922872478";15;1;1503;1;648,85;1
"id_4400944070049";15;1;1535;2;581,55;1
"id_0682906978204";16;1;1604;1;673,9;1
"id_1819918171902";21;1;2104;3;570,9;1
"id_4619946271926";19;1;1920;4;610,55;1
"id_1972919477215";25;1;2525;1;547,45;1
"id_2799927379983";12;1;1208;2;659,7;1
"id_7136971473667";13;1;1314;3;616,55;1
"id_2272922277216";25;1;2526;3;481,4;1
"id_2144921374451";21;1;2125;4;552,8;1
"id_2282922278204";12;1;1251;3;650;1
"id_2362923176224";19;1;1922;1;584,1;1
"id_7114971671433";11;1;1124;1;639,25;1
"id_2235922873565";12;1;1209;1;653,4;1
"id_3562935076259";11;1;1161;3;638,7;1
"id_2308923570882";21;1;2125;5;569,7;1
"id_2523925172357";26;1;2655;7;555,7;1
"id_3839938173988";16;1;1615;2;622,85;1
"id_4794947779490";20;1;2052;3;610,1;1
"id_3746937574610";11;1;1116;2;668,8;1
"id_2957929175757";21;1;2183;1;588,1;1
"id_2393923479357";11;1;1121;1;607,7;1
"id_3945939974579";21;1;2147;2;614,05;1
"id_2121921872123";25;1;2565;1;601;1
"id_2222922172293";26;1;2682;7;610,2;1
"id_4674946777431";20;1;2061;1;562,4;1
"id_2205922870578";11;1;1183;1;782,25;1
"id_2832928073246";26;1;2647;3;587,8;1
"id_3898938979861";22;1;2205;4;544,55;1
"id_3852938975266";22;1;2276;1;584,5;1
"id_3916939971615";22;1;2261;1;493,1;1
"id_3709937270975";22;1;2221;1;583,5;1
"id_3945939974528";22;1;2221;1;576;1
"id_3894938979471";22;1;2224;5;501;1
"id_2527925572762";22;1;2220;1;539;1
"id_3873938977370";22;1;2252;1;615,95;1
"id_2251922375101";22;1;2263;1;534;1
"id_3852938975294";22;1;2205;1;502,9;1
"id_2354923375451";12;1;1221;1;707,1;1
"id_3916939971639";22;1;2275;1;545,5;1
"id_3827938672761";18;1;1865;2;572,1;1
"id_3916939971611";22;1;2275;1;624,4;1
"id_2201922070173";13;1;1361;1;605,65;1
"id_2375923377570";22;1;2233;1;501,5;1
"id_3945939974595";23;1;2328;9;576,8;2
"id_2356923375659";22;1;2220;1;566,55;1
"id_3892938979249";22;1;2257;1;587,8;1
"id_3878938977854";22;1;2262;1;518,9;1
"id_2418924371898";22;1;2265;1;511,2;1
"id_3590935879079";19;1;1952;3;607,6;1
"id_2108921270822";18;1;1857;4;527;1
"id_3928939372835";22;1;2223;2;564,3;1
"id_3426934472669";22;1;2277;1;549,5;1
"id_3916939971666";22;1;2270;1;535,95;1
"id_3857938975780";22;1;2263;1;608,3;1
"id_2406924470643";22;1;2252;1;579,45;1
"id_2520925572031";22;1;2270;1;603,1;1
"id_3870938977004";22;1;2277;1;632,4;1
"id_3831938073115";11;1;1172;1;679,85;1
"id_3948939974888";22;1;2231;1;545;1
"id_3896938979629";22;1;2229;1;565,45;1
"id_9279592977953";22;1;2277;9;639,3;2
"id_3859938975900";22;1;2223;1;503,95;1
"id_3852938975243";22;1;2285;1;579,2;1
"id_3879938977962";22;1;2221;1;577,5;1
"id_3949939974905";22;1;2205;1;629,05;1
"id_8637986073784";22;1;2205;1;621,5;1
"id_2134921273475";22;1;2207;1;545,2;1
"id_3874938977456";22;1;2263;9;533;2
"id_3976939877676";22;1;2226;1;610,6;1
"id_3948939974874";22;1;2226;1;631;1
"id_3895938979527";22;1;2285;2;524;1
"id_4241942674149";22;1;2281;9;564,7;2
"id_2161921276118";22;1;2252;1;596,4;1
"id_3875938977555";22;1;2207;1;486;1
"id_3857938975797";22;1;2261;1;496,4;1
"id_2138921273836";22;1;2255;3;559,25;1
"id_3899938979980";22;1;2233;2;507,85;1
"id_4244942674450";22;1;2255;3;579,1;1
"id_2836928473600";22;1;2223;1;608,1;1
"id_4023940372302";29;1;2978;1;600;1
"id_3871938977192";22;1;2233;1;654,25;1
"id_3890938979042";22;1;2261;1;470,1;1
"id_3893938979309";22;1;2266;1;494,3;1
"id_3856938975606";18;1;1855;2;556,8;1
"id_2362923276214";25;1;2512;3;530,05;1
"id_2161921276129";24;1;2458;3;531,45;1
"id_3897938979726";22;1;2275;2;493,5;1
"id_3875938977556";22;1;2272;1;489,7;1
"id_3895938979520";22;1;2252;1;559,75;1
"id_3709937270949";22;1;2274;1;499,3;1
"id_3925939372582";22;1;2273;2;479,2;1
"id_2380923378037";22;1;2265;1;511,6;1
"id_3894938979465";22;1;2220;1;657,4;1
"id_3851938975174";11;1;1105;1;662,45;1
"id_3875938677506";22;1;2223;1;663,7;1
"id_3895938979528";22;1;2221;1;542,6;1
"id_2102921270297";22;1;2272;2;493;1
"id_2105921270511";22;1;2220;1;637,6;1
"id_2392923379243";22;1;2272;5;472,1;1
"id_3859938975923";22;1;2208;1;525,3;1
"id_3851938975135";22;1;2255;1;613,3;1
"id_2013920271328";23;1;2362;2;481,2;1
"id_4273942677328";22;1;2207;1;483,25;1
"id_2607926870701";22;1;2255;1;578,9;1
"id_2389923378942";24;1;2461;1;508,7;1
"id_3848938474818";22;1;2229;1;596,75;1
"id_2164921276448";22;1;2287;2;566,9;1
"id_2392923379237";22;1;2221;1;528,2;1
"id_3894938979418";22;1;2277;1;573,6;1
"id_3851938975127";22;1;2205;1;540;1
"id_3894938979474";22;1;2266;1;543,95;1
"id_3895938979505";22;1;2275;1;642;1
"id_7841978874126";22;1;2221;1;522,5;1
"id_3705937270512";22;1;2231;1;477,35;1
"id_3899938979931";22;1;2256;1;650,15;1
"id_2399923379925";22;1;2220;1;560,2;1
"id_3844938674443";23;1;2312;1;480,35;1
"id_3850938975088";22;1;2277;1;539,2;1
"id_3850938975041";22;1;2223;1;568,25;1
"id_3945939974593";22;1;2223;1;517,6;1
"id_2132921273283";22;1;2275;1;481,7;1
"id_3876938977688";22;1;2279;1;513,5;1
"id_2100921270071";22;1;2263;1;610;1
"id_3897938979781";22;1;2265;1;516,9;1
"id_3948939974831";22;1;2207;1;473,35;1
"id_0585905178505";26;1;2655;1;548;1
"id_3814938671454";22;1;2220;1;669,35;1
"id_3851938975105";22;1;2272;1;583,1;1
"id_2029920272990";22;1;2221;1;538,1;1
"id_3910939971023";22;1;2221;1;592,2;1
"id_3893938979324";22;1;2221;1;539,3;1
"id_3855938975573";22;1;2265;1;482,1;1
"id_2350923375031";22;1;2221;2;517,6;1
"id_3873938977373";22;1;2263;1;604,7;1
"id_4835948873520";22;1;2261;1;450,9;1
"id_2544925574416";22;1;2270;1;454,85;1
"id_2375923377535";13;1;1307;1;579,4;1
"id_3891938979188";22;1;2276;1;620,8;1
"id_2354923375466";22;1;2231;2;459,55;1
"id_3858938975886";15;1;1504;2;691,35;1
"id_3891938979109";22;1;2233;2;585,55;1
"id_3910939971083";22;1;2270;1;467;1
"id_3877938977734";13;1;1311;1;615,95;1
"id_3878938977826";22;1;2266;1;611,05;1
"id_2163921276353";22;1;2265;1;508,9;1
"id_2390923379052";22;1;2205;1;480,85;1
"id_2570925077082";22;1;2223;1;542,7;1
"id_4225942672571";22;1;2261;1;500;1
"id_3858938975883";22;1;2256;1;656,5;1
"id_3878938977839";22;1;2266;1;593,35;1
"id_3893938979322";22;1;2207;1;517,85;1
"id_3855938975580";22;1;2279;1;602,6;1
"id_4669946376993";22;1;2272;1;510,2;1
"id_3886938978620";22;1;2265;2;516,5;1
"id_3874938977463";22;1;2255;3;583,4;1
"id_3868938976814";22;1;2221;1;693;1
"id_3896938979606";22;1;2205;2;481,55;1
"id_3971939377158";22;1;2252;1;563,5;1
"id_2136921273634";22;1;2257;1;636;1
"id_2109921270971";22;1;2275;1;548;1
"id_3877938977717";22;1;2275;2;468,9;1
"id_3874938977400";22;1;2275;1;578,1;1
"id_3879938977942";22;1;2256;1;673,75;1
"id_4686946078603";22;1;2221;1;527,6;1
"id_3857938975792";22;1;2266;1;593,95;1
"id_3893938979375";22;1;2264;1;524;1
"id_2396923979664";11;1;1142;1;704,6;1
"id_3894938979427";22;1;2275;1;558,2;1
"id_3871938977117";22;1;2257;1;670,55;1
"id_0907909470746";22;1;2265;1;479,1;1
"id_3859938975919";22;1;2275;1;592,6;1
"id_3873938977383";22;1;2270;1;531,55;1
"id_4841948874173";22;1;2207;1;470,3;1
"id_2258922175845";22;1;2221;1;506,3;1
"id_3890938979079";22;1;2226;1;600,45;1
"id_3064930576478";22;1;2263;1;489;1
"id_2675926177542";22;1;2205;1;676,85;1
"id_3874938977443";22;1;2221;1;560,2;1
