"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_2015920071549";26;1;2650;1;646,5;1
"id_3957939175738";14;1;1405;6;624,3;1
"id_3990939979035";23;1;2312;1;482,55;1
"id_7566975576654";26;1;2654;1;525,3;1
"id_3773937177322";13;1;1367;1;648,85;1
"id_7599975779907";19;1;1978;4;513;1
"id_2623926572360";23;1;2369;1;496,5;1
"id_2190921379026";25;1;2526;5;538,6;1
"id_3878938377826";19;1;1922;3;599,2;1
"id_7794977979444";13;1;1392;1;521,05;1
"id_3977939977768";11;1;1145;1;724,8;1
"id_3804938070413";11;1;1155;1;806,8;1
"id_2812928071254";24;1;2451;2;482,3;1
"id_3856938575602";21;1;2136;1;573,2;1
"id_2651926175132";16;1;1646;1;595,8;1
"id_3949939174985";14;1;1464;2;622,95;1
"id_3839938173988";16;1;1692;3;659,5;1
"id_3969939876907";19;1;1948;4;629,15;1
"id_3859938975957";22;1;2266;1;454,4;1
"id_3944939974481";23;1;2325;4;508,6;1
"id_2222922472261";16;1;1680;1;593,6;1
"id_2049920374951";24;1;2438;2;482,3;1
"id_1280912678094";11;1;1145;2;726,6;1
"id_3941939974128";22;1;2223;1;521,95;1
"id_2201922070173";22;1;2228;1;617,05;1
"id_3944939974433";22;1;2229;2;581,05;1
"id_3765937276510";22;1;2208;1;494,4;1
"id_3452934475252";22;1;2221;9;662,8;2
"id_3454934475489";22;1;2207;2;506,75;1
"id_3944939974435";18;1;1854;1;691,7;1
"id_3421934472110";22;1;2221;1;651,7;1
"id_3760937276029";22;1;2276;1;604,5;1
"id_3584935478422";22;1;2257;1;608,8;1
"id_3250932775002";22;1;2221;1;603,4;1
"id_3451934475168";22;1;2256;2;649,95;1
"id_3789937378930";11;1;1186;2;690,55;1
"id_3942939974268";22;1;2279;1;621,4;1
"id_4823948872358";22;1;2220;1;517,85;1
"id_3709937270912";22;1;2263;2;558,6;1
"id_3708937270843";22;1;2222;1;492,55;1
"id_3706937270627";19;1;1920;2;602,85;1
"id_3451934475114";12;1;1234;1;682,9;1
"id_3943939974386";22;1;2276;1;572;1
"id_3789937378971";22;1;2272;1;644,7;1
"id_3426934472665";22;1;2229;1;657,65;1
"id_3702937070223";17;1;1710;1;589,75;1
"id_2794927879497";36;1;3601;1;664,45;1
"id_2669926376946";22;1;2270;1;640,85;1
"id_3706937870630";22;1;2221;1;647;1
"id_3765937276552";17;1;1730;1;634,55;1
"id_2107921270749";14;1;1464;2;628,35;1
"id_3850938975095";22;1;2256;1;628,75;1
"id_3948939974849";22;1;2264;1;591,7;1
"id_3949939974935";22;1;2272;9;524,9;2
"id_3763937276390";22;1;2261;2;515,1;1
"id_3177931777748";22;1;2205;1;594,2;1
"id_0905909470595";22;1;2262;1;553,5;1
"id_3769937276929";22;1;2221;1;539,1;1
"id_3944939974420";22;1;2270;9;515,55;2
"id_3761937276170";22;1;2220;1;589,25;1
"id_3196931779699";22;1;2277;1;563,9;1
"id_4817948871730";23;1;2356;1;571,85;1
"id_3420934472092";22;1;2285;1;735;1
"id_2161921276157";22;1;2233;1;537,35;1
"id_3118931071894";22;1;2221;1;529,8;1
"id_2611926771112";24;1;2459;3;560,4;1
"id_3871938977199";18;1;1870;2;638,5;1
"id_3769937276967";22;1;2231;9;485,65;2
"id_3853938975379";22;1;2227;5;476,15;1
"id_3700937270005";22;1;2257;3;594,7;1
"id_2384923378480";22;1;2207;1;489,4;1
"id_3788937378805";22;1;2227;2;527,45;1
"id_3870938977056";22;1;2220;1;523,4;3
"id_3859938275905";22;1;2270;1;489,75;1
"id_3410934471083";11;1;1134;1;712,9;1
"id_3736937273638";22;1;2270;2;514,55;1
"id_4608946170872";22;1;2270;1;659,15;3
"id_3765937276531";22;1;2221;2;638,6;1
"id_3707937270753";22;1;2257;2;593,2;1
"id_2392923379243";22;1;2272;2;486,9;3
"id_3897938979770";22;1;2274;2;507,9;1
"id_8254582075450";22;1;2207;1;506,65;1
"id_3767937276749";22;1;2262;1;577,8;1
"id_4825948872598";22;1;2233;1;579,85;1
"id_3915939171559";22;1;2263;1;495,6;1
"id_3422934472218";22;1;2221;1;542,4;1
"id_2386923378664";22;1;2207;1;473,9;1
"id_2164921076477";22;1;2263;1;553;1
"id_3858938975815";22;1;2266;1;567,9;1
"id_3080930778014";22;1;2272;9;605,7;2
"id_3893938979322";22;1;2262;1;501,7;1
"id_3919939971911";22;1;2270;1;641;1
"id_2384923378444";22;1;2208;9;508,1;2
"id_4240942674038";22;1;2208;2;464,6;1
"id_3705937270519";22;1;2207;2;539,9;1
"id_2387923378779";22;1;2255;2;558,65;1
"id_3762937276289";11;1;1168;1;697,2;1
"id_3785937378550";22;1;2280;9;612,3;2
"id_4276942677695";22;1;2208;9;538,9;2
"id_3891938979191";22;1;2266;2;533,9;1
"id_3999939679953";22;1;2270;1;496,05;1
"id_3886938978652";22;1;2270;2;507;1
"id_4219942671944";12;1;1203;2;730,05;1
"id_2389923378955";22;1;2207;1;507,6;1
"id_3709937270903";22;1;2272;2;486,8;1
"id_3705937270588";22;1;2221;3;574,7;1
"id_2126921272646";14;1;1474;2;586,25;1
"id_3706937270646";16;1;1692;2;676,5;1
"id_2665926276536";22;1;2276;1;566,8;3
"id_3736937273635";22;1;2221;1;639;1
"id_2121921272119";22;1;2231;3;484,95;1
"id_4833948873306";22;1;2263;1;538,3;1
"id_3706937270665";22;1;2272;2;510;1
"id_3414934971401";22;1;2266;1;658,05;1
"id_3706937270677";22;1;2277;1;679,4;1
"id_2389923378961";22;1;2266;1;603,1;1
"id_2519925571975";16;1;1654;1;732,55;1
"id_3895938979575";22;1;2261;1;488,9;1
"id_3422934472284";22;1;2266;2;540;1
"id_3944939974459";22;1;2221;1;599,3;1
"id_3873938977320";22;1;2261;1;497,6;1
"id_2131921273160";22;1;2221;1;604,7;1
"id_2391923379129";22;1;2266;1;503,55;1
"id_3787937378782";22;1;2221;1;589,2;1
"id_3702937270215";22;1;2277;1;636,6;1
"id_3451934475145";22;1;2221;1;597;1
"id_6583965878353";22;1;2265;1;492,2;1
"id_2539925573918";22;1;2261;1;482,2;1
"id_3421934472131";22;1;2263;1;595,9;1
"id_4637946173763";22;1;2261;9;544,1;2
"id_3875938977515";22;1;2233;1;493,45;1
"id_2395923379571";22;1;2252;1;577,15;1
"id_3942939974211";22;1;2233;1;626,1;1
"id_0336903073657";22;1;2233;1;612,4;1
"id_3730937273059";22;1;2270;3;543,95;1
"id_0985909278542";22;1;2285;1;591,5;3
"id_3703937270303";22;1;2272;2;516,9;1
"id_2513925571398";22;1;2272;1;598,4;1
"id_2356923375612";22;1;2221;1;520,3;1
"id_3765937276577";22;1;2256;1;642,95;1
"id_2361923276102";22;1;2263;1;499,2;1
"id_3801938970141";24;1;2438;1;469,2;1
"id_2810928971052";22;1;2205;1;540,3;1
"id_3765937276517";22;1;2279;1;565,3;1
"id_2128921272824";22;1;2261;1;563,1;1
"id_3422934472224";22;1;2207;2;548;1
"id_3787937378763";22;1;2267;1;490,7;1
"id_3768937276824";22;1;2223;1;500,8;1
"id_3761937276178";22;1;2208;9;499,6;2
"id_3942939974218";22;1;2256;1;669,1;1
"id_3941939974180";22;1;2261;3;488,3;1
"id_3892938979239";22;1;2262;1;496,8;1
"id_3839938673917";22;1;2221;1;547,5;1
"id_3527935272751";11;1;1122;1;659,9;1
"id_3761937276100";22;1;2263;1;548,2;1
"id_3750937475095";22;1;2270;1;477,15;1
"id_3944939974419";22;1;2277;1;672,5;1
"id_3942939974228";22;1;2277;1;607,2;1
"id_3941939974100";15;1;1510;2;689,85;1
"id_3870938977087";22;1;2272;1;598,3;1
"id_3769937276937";22;1;2221;1;619,7;1
"id_3761937276156";16;1;1622;1;624,8;1
"id_3704937270461";22;1;2277;1;571,3;1
"id_3736937273600";22;1;2258;1;632,4;1
"id_2388923378827";22;1;2207;1;478,2;1
"id_3536935273632";22;1;2270;1;503,7;1
"id_3158931775840";23;1;2369;1;560,3;1
"id_3945939974539";22;1;2266;1;553,3;1
"id_3704937270429";22;1;2276;1;685,1;1
"id_3528935272856";21;1;2145;2;564,55;1
"id_3702937270213";22;1;2229;3;565,5;1
"id_3850938975051";22;1;2264;3;474,85;1
"id_3870938977024";18;1;1840;3;524,2;1
"id_3417934771702";22;1;2272;1;555,2;1
"id_3765937276596";22;1;2255;1;559,3;1
"id_3870938977046";22;1;2207;1;469,55;1
"id_3853938975364";22;1;2262;1;508,4;1
"id_3781937378168";18;1;1854;1;635;1
"id_3784937378457";22;1;2267;3;486,9;1
"id_3894938979438";22;1;2205;1;541,5;1
"id_3843938574348";13;1;1320;1;686,4;1
"id_3199931779958";22;1;2229;9;567,3;2
"id_3943939974309";22;1;2226;2;603,15;1
"id_3750937275026";22;1;2221;1;548,3;1
"id_6989969878968";22;1;2231;1;545;1
"id_3941939974109";11;1;1155;1;702;1
"id_3944939974455";22;1;2256;1;663,05;1
"id_3763937276360";22;1;2220;1;514,95;1
"id_2106921270632";22;1;2207;1;457,6;1
"id_3762937276264";18;1;1841;1;587,1;1
"id_3763937276377";22;1;2277;1;622,9;1
"id_3947939974745";22;1;2226;1;645,55;1
"id_3873938977350";22;1;2229;2;690,55;1
"id_3761937276172";22;1;2262;1;483,5;1
"id_4823948872338";22;1;2270;1;538,55;1
"id_3767937276796";22;1;2272;9;481,3;2
"id_4039940773994";22;1;2256;1;631,3;1
"id_3949939974901";11;1;1155;1;730,4;1
"id_3984939678420";22;1;2264;1;554,3;1
"id_3945939974572";14;1;1405;2;635,1;1
"id_3971939777102";24;1;2438;1;604,7;1
"id_3421934472150";18;1;1870;2;528,9;1
"id_3707937270782";22;1;2252;2;568,4;3
"id_3761937276163";22;1;2252;1;601,15;1
"id_2352923375239";22;1;2252;1;637,4;1
"id_3893938979344";15;1;1531;2;523,7;1
"id_2270922977048";22;1;2284;1;554,9;1
"id_3944939974473";22;1;2272;1;520,7;1
"id_6267962476751";22;1;2273;1;508,9;1
"id_3760937276050";22;1;2257;1;617,95;1
"id_3943939974324";22;1;2265;3;523,3;1
"id_3761937276165";22;1;2262;1;522,8;1
"id_2769927276955";22;1;2205;4;523,3;1
"id_3788937378887";22;1;2252;1;617,05;1
"id_1242912474285";22;1;2287;9;532,9;2
"id_3733937273319";22;1;2289;1;594,1;1
"id_3182931478294";22;1;2256;1;651,05;1
"id_3708937270800";12;1;1246;1;672,9;1
"id_3454934475474";22;1;2220;1;556,9;1
"id_3707937270771";22;1;2270;1;530,1;1
"id_3159931775995";13;1;1331;2;633,45;1
"id_3141931674126";22;1;2226;2;620,45;1
"id_3736937273611";22;1;2273;1;659,1;1
"id_2383923378360";22;1;2261;1;615,4;1
"id_3767937276765";22;1;2233;1;555,65;1
"id_3781937378173";18;1;1840;1;605,6;1
"id_3703937270329";19;1;1978;1;626,2;1
"id_3730937273068";22;1;2252;1;578,75;1
"id_3785937378532";22;1;2208;9;552;2
"id_3764937276440";22;1;2277;2;551,8;1
"id_3732937273227";22;1;2263;4;535,8;1
"id_3789937378954";22;1;2275;1;603,2;1
"id_2353923375320";22;1;2261;1;542,3;1
"id_3762937276288";22;1;2262;9;484,4;2
"id_3878938777863";22;1;2266;1;558,55;1
"id_3705937270571";22;1;2277;1;627;1
"id_3942939974229";22;1;2221;9;569,7;2
"id_3158931775896";19;1;1978;1;584,7;1
"id_3762937276239";22;1;2280;1;567,2;1
"id_3856938975644";22;1;2205;1;564,4;1
"id_3772937077298";22;1;2275;1;518,8;1
"id_0664906876494";13;1;1334;3;621,75;1
"id_3700937270095";22;1;2276;2;521,2;1
"id_3968939376843";22;1;2221;1;609,3;1
"id_3424934472445";22;1;2221;1;642,7;1
"id_3877938977723";22;1;2257;1;628,2;1
"id_3451934475135";22;1;2231;2;461,3;1
"id_3899938979991";22;1;2222;9;456,85;2
"id_3788937378893";22;1;2257;2;604,6;3
"id_3700937270096";22;1;2226;1;624;1
"id_3765937276534";22;1;2220;1;523,7;1
"id_3762937276294";22;1;2252;1;652,6;1
"id_3522935072279";22;1;2275;1;479,9;1
"id_3859938975991";22;1;2274;2;541,5;1
"id_3730937273054";22;1;2252;1;584,65;1
"id_2390923379041";22;1;2270;1;497,3;1
"id_3768937276880";22;1;2229;1;618;1
"id_3805938770569";22;1;2220;1;652,6;1
"id_3765937276553";22;1;2280;1;587;1
"id_3897938979786";22;1;2275;1;477;1
"id_3166931576689";22;1;2221;1;704,1;3
"id_3944939974407";22;1;2220;1;576,75;1
"id_3897938979759";22;1;2285;1;609;1
"id_4274942677464";22;1;2270;1;573,4;1
"id_3706937270632";22;1;2252;3;601,5;1
"id_3761937276115";22;1;2275;1;571,8;1
"id_3424934672466";22;1;2257;2;620,75;1
"id_3942939974201";22;1;2221;1;617,5;1
"id_3709937270944";16;1;1691;3;751,9;1
"id_3947939974760";22;1;2221;1;518,7;1
"id_3962939976202";15;1;1511;3;687,95;1
"id_3763937276346";22;1;2205;9;556;2
"id_3872938977243";22;1;2220;1;583,45;1
"id_4045940474544";12;1;1214;1;744,2;1
"id_2504925870489";11;1;1195;1;730,4;1
"id_3943939974362";22;1;2277;1;581,7;1
"id_3679936177940";24;1;2448;1;692,85;1
"id_3488934778829";22;1;2205;9;586;2
"id_3789937378906";18;1;1862;1;649,3;1
"id_3132931173236";14;1;1405;6;627,85;1
"id_3454934475414";15;1;1574;1;739,7;1
"id_3438934473810";22;1;2205;1;623,1;1
"id_3870938977035";12;1;1254;1;689,8;1
"id_3741937174120";14;1;1430;1;767,65;1
"id_3700937270094";23;1;2326;2;548,9;1
"id_2517925171776";24;1;2437;1;511,6;1
"id_3529935172978";22;1;2256;3;651,55;1
"id_3789937378975";22;1;2207;1;521,7;1
"id_2660926276023";22;1;2221;1;528;1
"id_3903939970303";13;1;1307;2;597,95;1
"id_3178931477838";22;1;2226;3;592;1
"id_3453934475350";22;1;2220;1;543,6;1
"id_4841948874163";22;1;2272;1;632,4;1
"id_3198931779880";22;1;2276;2;552,7;1
"id_3942939974246";22;1;2221;9;581,4;2
"id_2378923377815";22;1;2255;1;564,15;1
"id_3441934974124";22;1;2272;3;521,8;1
"id_2108921270860";22;1;2228;1;496,2;1
"id_4663946376364";22;1;2272;1;477,8;1
"id_3116931771638";14;1;1408;1;609,2;1
"id_3768937276827";22;1;2275;3;476,1;1
"id_3706937270672";22;1;2277;3;575,3;1
"id_3893938979333";24;1;2448;2;677,1;1
"id_3736937273673";22;1;2277;9;647,4;2
"id_3761937276146";22;1;2277;1;609,1;1
"id_3156931375609";15;1;1503;3;644,6;1
"id_3705937270500";22;1;2233;3;531,65;1
"id_3785937378526";22;1;2221;1;553,3;1
"id_3944939974445";22;1;2221;1;639,7;1
"id_236562377651";22;1;2257;3;602;1
"id_3769937276951";22;1;2207;1;538,35;1
"id_2356923375611";22;1;2221;1;539,7;1
"id_3198931779883";22;1;2280;9;521,6;2
"id_2479924677987";22;1;2228;1;527,9;3
"id_3947939974751";22;1;2262;1;476,4;1
"id_3451934475113";13;1;1380;2;592,85;1
"id_3703937270362";19;1;1950;3;690;1
"id_3457934475776";15;1;1511;1;674,7;1
"id_3947939974777";22;1;2263;1;533,9;1
"id_3945939974575";17;1;1714;1;675,4;1
"id_3871938977128";22;1;2278;1;502,9;3
"id_2102921270272";22;1;2279;1;604,4;1
"id_7596975979603";22;1;2262;1;500,5;1
"id_4664946376414";22;1;2222;9;481,1;2
"id_3949939974902";22;1;2263;1;565,7;1
"id_4838948873859";22;1;2275;1;541,5;1
"id_3941939974127";14;1;1402;1;640,6;1
"id_3769937276965";22;1;2221;1;613,5;1
"id_4608946170810";22;1;2205;1;512,8;1
"id_3943939974388";19;1;1940;1;759,45;1
"id_3762937276244";22;1;2272;1;646,9;1
"id_3895938579520";22;1;2277;1;548,2;1
"id_3749937974941";19;1;1952;2;600,9;1
"id_3789937378958";14;1;1407;1;749,3;1
"id_3944939974471";22;1;2266;1;530,25;1
"id_3944939974448";22;1;2256;1;650,45;1
"id_0788907978803";22;1;2272;1;570,4;1
"id_3947939974703";22;1;2221;1;542,4;1
"id_4608946170860";22;1;2207;1;563,9;1
"id_3943939974383";22;1;2277;1;555,9;1
"id_3732937273231";18;1;1855;2;567,6;1
"id_2606926770690";11;1;1145;1;733,5;1
"id_3422934672291";11;1;1101;1;692,5;1
"id_3198931779834";19;1;1949;4;680,2;1
"id_3941939974121";22;1;2272;9;517,9;2
"id_3154931775422";22;1;2273;1;593,4;1
"id_2165921276507";22;1;2272;9;637,8;2
"id_2392923379206";22;1;2205;2;532,7;1
"id_4845948874570";22;1;2285;9;586,8;2
"id_3707937270767";22;1;2257;1;688,25;1
"id_3763937276366";15;1;1520;1;685,15;1
"id_3943939974378";19;1;1920;3;604,85;1
"id_2542925574244";18;1;1883;2;649,2;1
"id_3451934475111";36;1;3620;1;720,2;1
"id_3185931778570";11;1;1183;1;763,95;1
"id_3947939974728";15;1;1507;1;712,55;1
"id_3785937378578";13;1;1386;2;783;1
"id_3916939971627";24;1;2448;4;677,65;1
"id_3784937378403";22;1;2277;4;689,2;1
"id_3947939674795";11;1;1105;2;665,65;1
"id_4247942674776";22;1;2205;1;512,1;1
"id_3943939974326";22;1;2256;1;656,2;1
"id_3941939974105";15;1;1506;1;670,05;1
"id_3124931872493";22;1;2221;1;506,3;1
"id_3943939974315";15;1;1511;1;693,8;1
"id_2146921274605";14;1;1440;1;709,7;1
"id_2360923276026";22;1;2205;1;571,8;1
"id_3850938275048";22;1;2277;1;608,8;1
"id_2371923777157";14;1;1464;2;602,1;1
"id_3427934472742";19;1;1946;2;674,2;1
"id_3451934475177";24;1;2440;3;572,1;1
"id_3943939974338";22;1;2227;1;610,5;1
"id_3457934475717";22;1;2277;1;579,3;1
"id_3706937270651";22;1;2221;1;622,4;1
"id_3940939974088";22;1;2276;2;543,4;1
"id_2386923378616";22;1;2221;1;653,7;1
"id_3941939974150";22;1;2270;2;666,05;1
"id_2393923379315";11;1;1141;2;689,2;1
"id_3948939974830";18;1;1869;6;602,3;1
"id_3941939974132";22;1;2221;9;616,7;2
"id_3943939974311";22;1;2258;2;616,7;1
"id_2232922873211";19;1;1924;1;681,45;1
"id_3944939974493";22;1;2272;9;516,3;2
"id_3709937270909";11;1;1105;1;645;1
"id_2358923375863";22;1;2207;2;471,35;1
"id_2362923276201";19;1;1930;1;656,5;1
"id_2539925573928";22;1;2277;1;584,6;1
"id_3890938979033";22;1;2226;1;707,4;1
"id_2389923378950";22;1;2255;2;557,05;1
"id_3733937273304";22;1;2277;1;559,9;1
"id_3788937378816";22;1;2208;9;591,2;2
"id_3731937173199";13;1;1324;1;671,5;1
"id_3875938977593";22;1;2261;2;491,9;1
"id_3733937273309";24;1;2462;2;615,65;1
"id_3706937270680";22;1;2207;1;581,55;1
"id_3707937270710";14;1;1466;3;610,9;1
"id_3115931071585";22;1;2207;1;601,65;1
"id_3875938977599";22;1;2252;1;683,55;1
"id_2386923378697";22;1;2276;1;537,7;1
"id_3457934475742";22;1;2256;1;639,1;1
"id_3724937972423";19;1;1920;1;590,8;1
"id_2088920178879";22;1;2228;2;608,95;1
"id_3789937378973";15;1;1505;1;643,15;1
"id_3768937276809";22;1;2221;1;627,3;1
"id_3787937378740";18;1;1853;1;557,2;1
"id_3706937270614";19;1;1985;1;571,8;1
"id_2168921276808";22;1;2229;2;565,65;1
"id_3875938977506";22;1;2264;1;524,3;1
"id_2601926870153";12;1;1257;2;681,3;1
"id_3760937276015";22;1;2274;1;577;1
"id_3761937276140";22;1;2252;2;568,3;1
"id_3732937273268";22;1;2227;1;585,7;1
"id_2541925574186";22;1;2266;1;583,65;1
"id_3784937378465";22;1;2258;1;643,1;1
"id_3702937270253";22;1;2221;1;568,1;1
"id_2832928873271";23;1;2365;1;549,9;1
"id_3941939974199";22;1;2220;1;610,7;1
"id_3708937270804";22;1;2258;1;619,9;1
"id_3420934472068";22;1;2229;2;574,2;1
"id_3705937270530";22;1;2233;1;545,65;1
"id_1376913477655";22;1;2205;1;571,6;1
"id_3955939375579";22;1;2255;5;572,05;1
"id_3704937270437";14;1;1463;1;732,35;1
"id_3707937270737";22;1;2277;1;639,3;1
"id_3785937378513";22;1;2257;2;621,35;1
"id_2105921270568";22;1;2266;1;583,1;1
"id_3810938671005";22;1;2221;4;574,9;1
"id_3702937270294";22;1;2220;1;532,1;1
"id_3451934475199";22;1;2263;1;596,8;1
"id_3763937276311";22;1;2279;2;572,6;1
"id_4771947377134";22;1;2262;1;489,9;1
"id_3945939974507";22;1;2262;1;536,2;1
"id_3893938979347";22;1;2221;1;537,8;1
"id_3736937273609";22;1;2228;1;642,85;1
"id_3421934472138";22;1;2255;4;571,3;1
"id_3784937378411";22;1;2256;1;656,35;1
"id_3942939974205";22;1;2255;3;552,4;1
"id_3451934475197";22;1;2267;1;565,9;3
"id_3850938975047";22;1;2275;2;487,9;1
"id_3897938979703";22;1;2257;2;629,45;1
"id_3916939971624";22;1;2270;1;543,25;1
"id_2547925574776";22;1;2263;1;539,9;1
"id_3784937378473";22;1;2258;1;657,5;1
"id_3967939076714";35;1;3505;1;725,15;1
"id_3730937273039";22;1;2227;1;534,75;1
"id_3788937378844";22;1;2277;2;547;1
"id_2511925571166";22;1;2226;1;600,25;1
"id_3763937276322";22;1;2272;1;535,9;1
"id_2104921270498";22;1;2229;1;574,9;1
"id_6963969676300";22;1;2275;2;452,5;1
"id_3941939974192";22;1;2274;9;610,9;2
"id_2576925577676";22;1;2270;1;554,35;1
"id_3732937273287";22;1;2256;1;641,85;1
"id_3781937378175";22;1;2256;1;638,6;1
"id_3705937270507";22;1;2264;1;582,65;1
"id_3760937276095";22;1;2279;1;586,9;1
"id_3764937276449";22;1;2221;1;603;1
