"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_1804918570439";13;1;1377;1;604,9;1
"id_3969939376929";12;1;1239;1;733,2;1
"id_4047940374748";37;1;3718;2;552,41;1
"id_4641946874107";29;1;2964;2;566,06;1
"id_5329953372981";29;1;2976;3;615,35;1
"id_7638976473870";13;1;1327;3;559,75;1
"id_4048940474888";13;1;1386;1;772,15;1
"id_5656956575613";13;1;1322;5;534,95;1
"id_4028940072869";22;1;2270;2;574,75;1
"id_4638946873859";34;1;3403;1;682,03;1
"id_4951949075141";36;1;3631;9;456,3;2
"id_2851928975199";13;1;1341;1;610,5;1
"id_7670976477023";13;1;1314;4;523,95;1
"id_4676946177614";34;1;3463;1;646,88;1
"id_664866673487";15;1;1551;9;564,6;2
"id_4493944679313";36;1;3650;4;554,8;1
"id_5359953875992";13;1;1377;1;592,3;1
"id_1186911578623";30;1;3007;1;609,3;1
"id_4572945177214";37;1;3711;2;662,18;1
"id_7613976271394";37;1;3726;1;597,98;1
"id_2908929370861";37;1;3704;3;553,61;1
"id_4253942775368";37;1;3713;9;570,99;2
"id_4649946074951";12;1;1204;1;769,21;1
"id_9789597978927";17;1;1754;1;704,87;1
"id_8448984674870";17;1;1730;2;559,28;1
"id_2805928170535";17;1;1729;5;623,23;3
"id_4328943672825";32;1;3252;1;571,55;1
"id_4734947873499";17;1;1730;1;548,52;1
"id_7410974671001";32;1;3252;1;575,35;1
"id_4285942578544";13;1;1395;3;491,65;1
"id_2774927477494";15;1;1590;1;623,6;1
"id_1913919071314";36;1;3615;1;506,6;1
"id_2829928472975";23;1;2312;1;560,75;1
"id_4083940578370";16;1;1652;1;666,25;1
"id_4696946279603";12;1;1219;2;668,4;1
"id_8192981579257";25;1;2541;1;642,6;1
"id_2918929571843";11;1;1133;2;680,55;3
"id_4315943571529";14;1;1435;1;617,75;1
"id_4782947178243";13;1;1380;2;616,55;1
"id_2815928671501";16;1;1634;5;608,4;3
"id_7614976871476";20;1;2081;2;620,02;1
"id_2838928373850";26;1;2694;1;703,5;1
"id_4659946975922";14;1;1402;1;670,7;1
"id_709967072995";12;1;1238;1;627,9;1
"id_0352903175221";21;1;2182;1;620,6;1
"id_4733947973307";14;1;1403;3;640,4;1
"id_9558595575809";12;1;1214;1;725,2;1
"id_4718947171893";13;1;1353;4;554,6;1
"id_2808928670840";14;1;1402;1;684,25;1
"id_1984919178459";11;1;1104;1;626,1;1
"id_2812928671236";11;1;1129;1;666,05;1
"id_2989929478979";26;1;2696;1;624,6;1
"id_4050940175081";11;1;1145;1;731,1;1
"id_2828928072862";21;1;2142;4;599,1;1
"id_4077940777713";12;1;1207;1;673,76;1
"id_2834928973462";11;1;1172;1;716,4;1
"id_2575925877568";12;1;1203;1;645,3;1
"id_2975929577566";11;1;1141;1;676,8;1
"id_2894928679477";12;1;1213;2;629,4;1
"id_2860928576076";14;1;1436;2;672;1
"id_4329943572943";21;1;2141;1;627,2;1
"id_4609946170976";22;1;2253;1;713,8;1
"id_7279972377909";19;1;1910;2;621,3;1
"id_4210942871084";26;1;2627;7;569,5;1
"id_8908989570815";21;1;2104;2;598,9;1
"id_5844958174486";11;1;1165;1;631;1
"id_1404914770438";19;1;1910;1;616,25;1
"id_1224912372407";16;1;1613;2;646,55;1
"id_4650946775057";16;1;1613;4;659,55;1
"id_4634946173457";22;1;2290;9;486;2
"id_2526925572659";22;1;2226;1;688,25;1
"id_4253942675383";22;1;2275;1;621,8;1
"id_2525925572558";22;1;2254;1;704,4;1
"id_4632946173216";22;1;2270;9;469,3;2
"id_1957919875783";22;1;2283;1;553,2;1
"id_4665946376532";22;1;2225;2;527,15;1
"id_4637946173762";22;1;2260;9;484,7;2
"id_2594925879442";13;1;1386;2;749,75;1
"id_2515925571506";15;1;1525;1;670,8;1
"id_2545925574527";22;1;2270;1;552,65;1
"id_4682946078207";22;1;2217;1;617,7;1
"id_4247942674785";19;1;1920;1;711,2;1
"id_2548925574816";22;1;2205;1;521,25;1
"id_2541925574108";11;1;1122;1;654;1
"id_2529925572990";22;1;2283;1;569,9;1
"id_4088940378810";22;1;2260;1;546,9;1
"id_2783927878374";14;1;1405;1;665,15;1
"id_2935929173579";22;1;2217;1;596,9;1
"id_4683946078340";22;1;2270;9;539,45;2
"id_4805948870543";22;1;2205;1;526,55;1
"id_4827948572777";22;1;2221;1;697,2;1
"id_4227942672742";22;1;2205;1;616,95;1
"id_2128921272804";22;1;2217;1;650;1
"id_2977929177715";11;1;1168;1;674,4;1
"id_4888948978800";22;1;2226;1;633,9;1
"id_4800948870013";22;1;2223;1;534,25;1
"id_2546925574677";14;1;1402;1;675,6;1
"id_4637946173701";22;1;2260;2;511,4;1
"id_2512925571270";14;1;1402;1;657,2;1
"id_4847948874755";22;1;2285;9;477,3;2
"id_4631946173100";22;1;2217;1;661,6;1
"id_2794927879497";22;1;2221;2;660,7;1
"id_2904929970401";22;1;2221;1;619,5;1
"id_4823948872347";11;1;1155;1;686,35;1
"id_2489924878912";14;1;1430;1;748,9;1
"id_4340943274045";22;1;2224;9;520,15;2
"id_4225942672523";22;1;2260;1;575,9;1
"id_2512925571208";22;1;2217;1;724,8;1
"id_2541925574184";22;1;2260;9;467,6;2
"id_2522925572217";22;1;2221;1;582;1
"id_2783927878330";22;1;2221;1;628,5;1
"id_2538925573889";22;1;2221;1;566,9;1
"id_2977929077790";22;1;2291;1;577,7;1
"id_4270942677018";22;1;2217;1;500,8;1
"id_4686946078603";22;1;2221;1;566,3;1
"id_2529925572924";22;1;2217;3;505;1
"id_4681946078194";22;1;2219;1;540,9;1
"id_4842948874201";22;1;2224;1;487,45;1
"id_4820948872022";22;1;2275;2;556,3;1
"id_2528925572899";22;1;2252;1;661,65;1
"id_4886948878672";22;1;2285;1;554,45;1
"id_2524925572418";22;1;2260;1;519,3;1
"id_2514925571415";22;1;2205;1;517,25;1
"id_2511925571156";22;1;2221;1;698,2;1
"id_6550965875021";22;1;2219;1;564,45;1
"id_2582925878215";22;1;2221;1;632,2;1
"id_2529925572934";22;1;2217;1;614,4;1
"id_4887948878737";22;1;2260;1;563,9;1
"id_2519925571975";12;1;1232;2;696,6;1
"id_4888948878839";22;1;2224;1;524,05;1
"id_4210942671056";22;1;2291;9;479,5;2
"id_2518925571864";22;1;2205;2;538,9;1
"id_4835948873519";22;1;2230;1;579,3;1
"id_2384923378421";22;1;2270;1;523,75;1
"id_2384923378481";13;1;1316;1;596,8;1
"id_4635946173581";22;1;2253;9;606,15;2
"id_2576925577628";22;1;2217;3;470,9;1
"id_4663946376377";14;1;1439;1;655,35;1
"id_2184921378486";22;1;2291;6;520;1
"id_2140921274061";22;1;2291;2;519,5;1
"id_4218942671866";22;1;2217;1;559,7;1
"id_2540925574050";22;1;2217;1;611,8;1
"id_4616946571623";22;1;2217;1;554,2;1
"id_2522925572233";22;1;2217;1;562,2;1
"id_2124921272401";22;1;2203;1;486,2;1
"id_2526925572682";22;1;2219;1;596,55;1
"id_2539925573949";22;1;2217;1;507,1;1
"id_7015970271572";32;1;3213;2;540,5;1
"id_4279942677940";22;1;2205;1;696,95;1
"id_4096940479659";22;1;2270;9;477,4;2
"id_2140921274034";22;1;2217;1;521,1;1
"id_2997929779784";22;1;2205;9;504,4;2
"id_2519925571950";22;1;2270;1;564,5;1
"id_4644946274414";22;1;2219;9;494;2
"id_2140921274078";22;1;2275;1;570,4;1
"id_2146921274680";24;1;2444;1;480,7;1
"id_2948929574812";22;1;2217;1;623,9;1
"id_4666946376623";22;1;2285;9;475,55;2
"id_4861948876116";22;1;2254;9;594,2;2
"id_2537925573792";22;1;2230;3;606,35;1
"id_2520925572020";22;1;2203;1;557,35;1
"id_2562925276204";22;1;2221;9;456,9;2
"id_1913919871338";11;1;1120;2;638;1
"id_4211942671186";22;1;2220;1;676,2;1
"id_4217942671730";22;1;2254;1;712,2;1
"id_4006940270678";22;1;2275;3;571,7;1
"id_2513925571367";22;1;2217;1;681;1
"id_2537925573714";22;1;2220;1;674,4;1
"id_2520925572021";22;1;2254;2;655,4;1
"id_2521925572121";22;1;2219;9;494,65;2
"id_2514925571434";22;1;2217;1;561,1;1
"id_2524925572496";22;1;2217;1;653,3;1
"id_2513925571398";23;1;2348;1;633,2;1
"id_4275942677538";22;1;2221;1;607,3;1
"id_2514925571464";22;1;2254;1;661,2;1
"id_2522925572283";22;1;2270;1;540,3;1
"id_2516925571609";22;1;2221;2;627,6;1
"id_7591975979109";11;1;1178;2;707,4;1
"id_2146921274652";22;1;2217;1;513,3;1
"id_7057970275733";22;1;2220;1;591,95;1
"id_2540925574089";13;1;1314;2;627,55;1
"id_2785927478525";22;1;2221;5;584,7;1
"id_2537925573772";22;1;2290;9;477,7;2
"id_4839948873940";22;1;2253;1;709,25;1
"id_4669946376915";22;1;2230;1;588,35;1
"id_2904929570445";22;1;2260;1;541,1;1
"id_4023940372302";13;1;1342;3;611,5;1
"id_2146921274602";22;1;2203;2;584,55;1
"id_2524925572461";22;1;2203;4;488;1
"id_2537925573762";22;1;2230;1;570;1
"id_4796947379692";22;1;2205;9;470,7;2
"id_4682946078245";22;1;2270;4;522,3;1
"id_2513925571381";17;1;1714;1;647,4;1
"id_1296912479650";22;1;2217;1;579,8;1
"id_4838948873829";22;1;2230;9;487,55;2
"id_2519925571933";22;1;2203;3;504;1
"id_4839948873986";22;1;2205;1;550,45;1
"id_2539925573994";22;1;2270;1;537,2;1
"id_2529925572977";23;1;2325;1;572,15;1
"id_2538925573891";22;1;2253;1;698,6;1
"id_2797927079732";22;1;2217;1;499;1
"id_2546925574647";22;1;2283;9;491;2
"id_2764927176437";22;1;2285;1;565,6;1
"id_2520925572011";22;1;2252;1;685,4;1
"id_4274942677434";22;1;2290;2;536,6;1
"id_2929929772937";22;1;2205;4;504,25;1
"id_2133921273371";22;1;2283;1;545,8;1
"id_1957919875708";25;1;2510;1;537,05;1
"id_2511925571128";22;1;2283;1;544,5;1
"id_2519925571923";22;1;2217;9;620,7;2
"id_2549925574997";22;1;2220;1;607,95;1
"id_2521925572194";22;1;2220;1;708,2;1
"id_2106921270660";22;1;2221;1;605,1;1
"id_2839928473902";22;1;2221;9;457,1;2
"id_4246942674682";11;1;1180;3;692,6;1
"id_4669946376923";22;1;2203;3;512,55;1
"id_7161971976139";23;1;2316;1;559,85;1
"id_2542925574208";22;1;2290;9;486,1;2
"id_2543925574309";22;1;2270;1;561,25;1
"id_2538925573897";22;1;2217;1;735,5;1
"id_2521925572170";14;1;1478;1;668,2;1
"id_4682946078242";22;1;2253;1;649,65;1
"id_4283942078383";22;1;2217;1;633,4;1
"id_2539925573942";22;1;2252;1;670,15;1
"id_2512925571294";22;1;2283;1;618,8;1
"id_2538925573804";22;1;2270;2;536,65;1
"id_2549925574980";22;1;2253;1;694,9;1
"id_2573925377325";22;1;2270;1;667,2;1
"id_4374943777414";23;1;2326;1;609,35;1
"id_2540925574079";22;1;2221;2;566,4;1
"id_2545925574563";22;1;2219;1;553,95;1
"id_2831928373128";22;1;2221;2;577,9;1
"id_2542925574219";22;1;2217;2;546,1;1
"id_2511925571107";24;1;2448;1;736,2;1
"id_2514925571405";22;1;2260;9;485,6;2
"id_7173971977337";22;1;2270;1;594,9;1
"id_2745927374593";22;1;2221;1;585,8;1
"id_2512925571263";22;1;2270;1;604,85;1
"id_2549925574975";13;1;1306;1;591,6;1
"id_4687946078747";22;1;2205;1;588,3;1
"id_2542925574282";22;1;2220;1;632,25;1
"id_2751927575181";18;1;1839;1;665,7;1
"id_2523925572392";22;1;2270;1;566,95;1
"id_2545925574557";22;1;2285;1;585;1
"id_4680946078035";22;1;2275;1;591,6;1
"id_4861948876194";22;1;2220;1;655,7;1
"id_2514925571443";22;1;2290;1;536,3;1
"id_1977919877788";22;1;2270;2;558,45;1
"id_3456934475628";22;1;2217;1;590,9;1
"id_4689946078963";22;1;2275;1;565,6;1
"id_2514925571487";22;1;2205;2;582,4;1
"id_2512925571204";22;1;2221;1;659,5;1
"id_2914929771479";22;1;2220;2;628,45;1
"id_2140921274047";14;1;1430;1;710,3;1
"id_4868948876833";22;1;2260;1;529,4;1
"id_4665946376511";11;1;1155;1;682,4;1
"id_7012970271213";22;1;2203;9;456;2
"id_2769927176983";23;1;2308;2;496,7;1
"id_2543925574316";22;1;2230;4;573,1;1
"id_7205972770559";22;1;2260;9;465,1;2
"id_1240912174091";22;1;2204;1;520,3;1
"id_4885948978508";22;1;2270;1;526,05;1
"id_2525925572503";22;1;2260;1;551,8;1
"id_2543925574387";22;1;2220;1;613,35;1
"id_4682946078239";22;1;2226;1;651,8;1
"id_2525925572536";11;1;1132;1;657,7;1
"id_2514925571444";22;1;2219;1;553,8;1
"id_4782947178244";18;1;1839;1;608,9;1
"id_2535925573536";14;1;1408;1;627,9;1
"id_2515925571507";22;1;2253;9;620;2
"id_2824928472444";22;1;2252;1;649,35;1
"id_4663946376343";22;1;2260;9;464,6;2
"id_2520925572065";24;1;2448;1;728,15;1
"id_4730947273086";22;1;2270;1;548,4;1
"id_2129921272977";22;1;2217;1;507,3;1
"id_2519925571927";22;1;2217;3;577;1
"id_2538925573895";22;1;2221;1;656,5;1
"id_4641946574124";22;1;2291;2;513,3;1
"id_4680946778040";22;1;2290;3;552;1
"id_2584925878401";22;1;2260;3;515,3;1
"id_2727927572724";22;1;2270;1;663,4;1
"id_4683946078328";22;1;2285;1;626,55;1
"id_4634946173461";22;1;2221;1;597,7;1
"id_4225942672582";22;1;2217;1;614,3;1
"id_2541925574180";22;1;2220;1;657,3;1
"id_1947919874768";22;1;2275;1;555;1
"id_4418944371833";22;1;2217;3;525,7;1
"id_2512925571249";22;1;2219;1;575,55;1
"id_2956929875654";22;1;2260;1;547;1
"id_2517925571768";22;1;2230;2;638,9;1
"id_2543925574353";22;1;2217;1;684,5;1
"id_4252942675293";22;1;2217;9;608,9;2
"id_4338943173847";22;1;2225;2;579,15;1
"id_7078970277855";22;1;2291;9;477,4;2
"id_2521925572124";22;1;2221;1;565,7;1
"id_4225942672531";22;1;2270;1;621,8;1
"id_4304943270426";22;1;2252;1;727,4;1
"id_2829928972937";22;1;2285;1;589,6;1
"id_4663946376330";22;1;2291;9;482,3;2
"id_2537925573742";22;1;2291;2;553,7;1
"id_2518925571840";22;1;2290;1;585,5;1
"id_2512925571287";22;1;2217;1;510,5;1
"id_2768927676852";22;1;2221;1;635,2;1
"id_2941929374190";22;1;2224;6;483,6;1
"id_4686946078611";22;1;2217;1;601,5;1
"id_2542925574250";22;1;2220;1;621,95;1
"id_2540925574058";22;1;2217;1;513,8;1
"id_2547925574775";22;1;2217;1;647,4;1
"id_2548925574899";22;1;2226;1;688,9;1
"id_4637946173741";22;1;2260;9;488,5;2
"id_7038970273875";22;1;2283;1;552,5;1
"id_2527925572790";22;1;2219;2;588,7;1
"id_2128921272857";22;1;2217;1;608,1;1
"id_2838928473888";22;1;2221;1;607,2;1
"id_2535925573573";22;1;2220;1;672,2;1
"id_4636946173653";22;1;2224;3;581;1
"id_2544925574489";22;1;2217;1;510,6;1
"id_2544925574441";18;1;1863;1;683,6;1
"id_2512925571232";22;1;2217;1;606,5;1
"id_1273912777362";22;1;2230;3;584,65;1
"id_2539925573930";22;1;2217;1;600,8;1
"id_4249942674986";22;1;2260;9;465,5;2
"id_4274942677464";22;1;2270;3;578,65;1
"id_2538925573893";22;1;2285;1;561,3;1
"id_2547925574753";22;1;2217;1;684,7;1
"id_4680946078013";22;1;2225;9;460,7;2
"id_2543925574329";22;1;2217;1;644,4;1
"id_4225942672509";22;1;2270;1;578,5;1
"id_7070970277037";19;1;1926;2;590,7;1
"id_4253942675397";22;1;2225;9;563,7;2
"id_2524925572409";22;1;2270;1;608,5;1
"id_2146921274625";22;1;2290;1;529,6;1
"id_2952929675275";22;1;2217;1;689,1;1
"id_4242942674257";22;1;2225;9;468,75;2
"id_2140921274012";22;1;2220;1;596,3;1
"id_2538925573819";13;1;1313;1;590,35;1
"id_2539925573943";22;1;2217;1;672,6;1
"id_4659946975988";22;1;2217;4;474;1
"id_4659946075978";22;1;2226;1;636,75;1
"id_3422934772202";22;1;2221;1;574,5;1
"id_2514925571471";22;1;2217;1;636,3;1
"id_1970919877095";14;1;1461;1;682,7;1
"id_2923929872313";19;1;1976;1;680,6;1
"id_4686946078661";22;1;2217;4;500,4;1
"id_2504925870489";12;1;1204;2;719,29;1
"id_2867928176704";15;1;1573;3;649,2;1
"id_2563925876360";24;1;2437;3;527,7;1
"id_2519925571958";22;1;2217;1;607,8;1
"id_8958989075804";12;1;1221;1;686,35;1
"id_2825928872502";11;1;1183;1;759,3;1
"id_2834928673481";11;1;1155;1;725,3;1
"id_2809928970911";12;1;1205;1;627,9;1
"id_4726947772605";12;1;1246;2;695,2;1
"id_8687986078730";27;1;2701;1;558,6;1
"id_4292942379259";22;1;2217;1;578;1
"id_2539925573945";19;1;1991;1;688,15;1
"id_2899928079906";12;1;1221;1;686,2;1
"id_2128921272867";19;1;1976;1;698,65;1
"id_2960929676089";14;1;1430;1;728,65;1
"id_2516925571650";22;1;2275;3;558,3;1
"id_2516925571653";15;1;1503;1;644,5;1
"id_2523925572300";22;1;2221;9;515,5;2
"id_4668946376891";22;1;2221;1;665,7;1
"id_2522925572254";24;1;2448;1;708,55;1
"id_2546925574624";22;1;2220;9;630,6;2
"id_340003472006";22;1;2205;2;531,85;1
"id_2510925571082";15;1;1503;1;664,5;1
"id_2146921274679";22;1;2217;1;559,6;1
"id_2510925571070";22;1;2217;2;635,7;1
"id_4011940171165";22;1;2226;1;669,9;1
"id_4856948875600";18;1;1840;1;571,3;1
"id_2543925574314";25;1;2515;1;674,1;1
"id_2527925572750";22;1;2220;2;609,85;1
"id_4856948975648";22;1;2221;9;495,7;2
"id_2529925572987";11;1;1111;1;673,95;1
"id_4663946376348";22;1;2270;1;586,6;1
"id_2521925572135";22;1;2217;1;572,9;1
"id_2523925572310";22;1;2219;1;575,1;1
"id_4689946078950";22;1;2275;1;568,5;1
"id_4665946376568";22;1;2226;1;648,6;1
"id_2518925571863";18;1;1840;1;610,5;1
"id_2125921272508";22;1;2217;1;505,3;1
"id_4244942674458";18;1;1860;2;603,5;1
"id_3835938973535";14;1;1409;2;683,4;1
"id_4682946078235";15;1;1590;1;632,8;1
"id_4680946078019";22;1;2270;1;559,6;1
"id_2538925573869";22;1;2220;1;598,75;1
"id_2543925574394";22;1;2270;1;572,75;1
"id_4608946170832";22;1;2270;1;566,65;1
"id_7831978873157";22;1;2220;1;631,55;1
"id_2542925574293";22;1;2217;1;667,6;1
"id_2510925571019";22;1;2217;1;626,6;1
"id_2512925571277";22;1;2220;1;643,75;1
"id_2787927478741";22;1;2217;1;733;1
"id_4246942674662";22;1;2220;1;589,3;1
"id_7071970277143";22;1;2290;1;632,6;1
"id_4683946078396";22;1;2291;9;470,2;2
"id_2514925571449";22;1;2285;9;506,75;2
"id_4218942671812";22;1;2204;9;492;2
"id_1949919874906";22;1;2219;1;576,3;1
"id_4228942672895";22;1;2205;1;552,4;1
"id_4824948872455";22;1;2203;2;482,7;1
"id_4345943174512";22;1;2260;1;508,5;1
"id_7648976374858";22;1;2205;6;471,2;1
"id_7018970271883";22;1;2283;1;548,7;1
"id_633536378359";22;1;2204;1;501,95;1
"id_2537925573765";22;1;2253;1;709,3;1
"id_4666946376673";24;1;2447;1;735,45;1
"id_2511925571105";22;1;2221;1;586,5;1
"id_1948919874835";22;1;2220;1;643,35;1
"id_4884948878440";24;1;2438;1;601,5;1
"id_2527925572779";22;1;2217;1;747,9;1
"id_2566925776698";16;1;1691;1;774,8;1
"id_2535925573554";22;1;2219;1;561,9;1
"id_2547925574739";24;1;2448;1;749,55;1
"id_722707272270";22;1;2219;1;674,25;1
"id_4889948878911";14;1;1413;1;664,4;1
"id_2917929371792";11;1;1168;1;663,6;1
"id_2547925574740";11;1;1160;1;756,3;1
"id_2914929071428";22;1;2217;2;623,3;1
"id_4608946170810";22;1;2205;1;554,3;1
"id_4616946571664";13;1;1382;1;651,9;1
"id_4828948872807";22;1;2217;1;618,9;1
"id_2538925573877";15;1;1508;1;669,7;1
"id_2713927471373";12;1;1220;1;684,55;1
"id_2529925572970";14;1;1402;1;672,55;1
"id_2539925573928";22;1;2217;1;626,6;1
"id_2520925572056";12;1;1258;1;788,6;1
"id_2538925573851";24;1;2448;1;721,25;1
"id_4242942674237";19;1;1960;1;589,7;1
"id_2524925572481";22;1;2225;3;524,55;1
"id_6591965879118";22;1;2221;1;656,6;1
"id_2515925571545";22;1;2221;2;662,6;1
"id_2522925572205";22;1;2221;1;629,8;1
"id_2514925171438";15;1;1509;1;690,1;1
"id_4373943077381";22;1;2217;1;620,4;1
"id_8205982570581";22;1;2217;1;564,5;1
"id_2525925572520";18;1;1860;1;631,3;1
"id_4240942674050";18;1;1863;1;591;1
"id_4058940775873";22;1;2270;1;680,65;1
"id_572965779295";11;1;1111;1;663;1
"id_4211942671127";23;1;2356;2;654,2;1
"id_2542925574209";11;1;1178;1;659,9;1
"id_4228942672890";19;1;1946;1;683,8;1
"id_2800928970062";22;1;2240;1;716,75;1
"id_2518925571867";22;1;2221;9;495;2
"id_2547925574783";22;1;2217;1;708,1;1
"id_2832928473206";22;1;2205;9;546,6;2
"id_2510925571081";14;1;1412;1;657,85;1
"id_4844948874442";11;1;1195;3;741,4;1
"id_7574975977453";22;1;2217;1;653,3;1
"id_4354943475455";14;1;1438;2;619,8;1
"id_2522925572243";22;1;2252;1;675,05;1
"id_6968969176882";11;1;1155;1;717,55;1
"id_2187921878725";11;1;1101;2;682,56;1
"id_2868928976878";22;1;2254;1;656,85;1
"id_4663946376337";14;1;1462;1;681,95;1
"id_4668946376881";22;1;2275;1;579,8;1
"id_4225942672584";22;1;2225;9;591,05;2
"id_1770917077070";22;1;2221;9;514,6;2
"id_2528925572855";22;1;2240;1;666,1;1
"id_2520925572025";22;1;2226;1;658,2;1
"id_4660946376034";22;1;2285;9;495,35;2
"id_2545925574546";22;1;2230;9;542,65;2
"id_4630946173064";22;1;2290;1;555,6;1
"id_2543925574389";22;1;2253;1;671,1;1
"id_2527925572714";22;1;2230;2;600,95;1
"id_4246942674674";22;1;2225;3;503,8;1
"id_2125921272588";22;1;2252;1;724,7;1
"id_4687946078759";22;1;2219;3;598,45;1
"id_2523925572359";22;1;2203;1;525,4;1
"id_2515925571534";22;1;2225;1;520,9;1
"id_2513925571328";22;1;2230;1;589,15;1
"id_2511925571151";22;1;2221;1;676,6;1
"id_2548925574831";22;1;2217;1;661;1
"id_7598975979833";22;1;2204;1;489,85;1
"id_2545925574537";22;1;2285;1;761,15;1
"id_2884928578461";22;1;2252;1;682,5;1
"id_2520925572038";22;1;2260;1;525,7;1
"id_4687946078720";25;1;2550;1;622,7;1
"id_2586925678658";22;1;2291;9;454,2;2
"id_2525925572594";22;1;2217;1;700,9;1
"id_2542925574221";22;1;2221;9;533,5;2
"id_2541925574197";22;1;2220;1;685,45;1
"id_8175981577544";22;1;2203;1;637,5;1
"id_2127921272780";22;1;2260;1;591,5;1
"id_2146921774631";22;1;2217;1;636,2;1
"id_4635946173525";22;1;2285;1;565,15;1
"id_2976929477677";22;1;2253;1;686,95;1
"id_2543925574311";22;1;2240;1;623,15;1
"id_4665946376506";22;1;2220;3;594,35;1
"id_2180921078055";22;1;2205;1;570,5;1
"id_2793927979304";22;1;2217;1;664,3;1
"id_2539925573988";22;1;2221;1;637;1
"id_2530925873029";22;1;2254;1;667,55;1
"id_2546925574661";22;1;2285;9;528,1;2
"id_2524925572492";22;1;2240;1;651,1;1
"id_2535925573576";22;1;2270;1;538,25;1
"id_2514925571494";22;1;2225;3;524,6;1
