"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_1315913471540";22;1;22055;1;545,5;1;1
"id_1311913471151";43;1;43012;2;696,7;1;1
"id_1310913471002";22;1;22005;1;572,25;1;1
"id_1342913474230";39;1;39107;4;567,8;1;1
"id_1325913472562";22;1;22021;1;575,9;1;1
"id_1321913472170";11;1;11029;1;660,5;1;1
"id_1321913472114";39;1;39130;1;548,15;1;1
"id_1300913470097";41;1;41005;2;565;1;1
"id_1306913470624";42;1;42003;4;637,5;1;1
"id_1384913278421";16;1;16070;3;652,8;1;1
"id_1382913278276";12;1;12039;1;780,9;1;1
"id_1380913278023";18;1;18094;1;589;1;1
"id_1392913279288";40;1;40080;3;612,7;1;1
"id_1392913279289";41;1;41060;1;608,8;1;1
"id_1354913275458";41;1;41020;1;607,9;1;1
"id_1367913376702";19;1;19077;1;501,8;2;1
"id_1356913075669";23;1;23077;1;598,9;1;1
"id_1316913071661";15;1;15360;1;677,6;1;1
"id_1660916876026";19;1;19069;1;636,1;1;1
"id_1622916972219";21;1;21041;1;570,05;1;1
"id_1610916171012";41;1;41017;2;503,9;2;1
"id_1610916171007";15;1;15330;2;684,4;1;1
"id_1623916172318";23;1;23077;1;604,5;1;1
"id_4871948877190";38;1;38162;2;595,9;1;1
"id_4832948873207";22;1;22071;1;710,85;1;1
"id_4804948870453";22;1;22077;1;612,75;1;1
"id_4800948870007";33;1;33053;8;726;1;1
"id_4877948977776";18;1;18059;1;685,6;1;1
"id_4825948972527";22;1;22075;2;541;1;1
"id_4812948571283";18;1;18054;1;666,6;1;1
"id_4863948576356";27;1;27027;1;543,4;1;1
"id_4884948778430";27;1;27080;1;574,3;1;1
"id_4897948779737";25;1;25070;3;560,4;1;2
"id_4847948774743";43;1;43010;1;696,4;2;1
"id_4802948770293";25;1;25004;1;636,55;1;1
"id_4887948178799";22;1;22004;1;508,15;1;1
"id_4853948175332";22;1;22021;1;699,5;1;1
"id_4832948173255";25;1;25014;1;505,65;1;1
"id_4828948472803";25;1;25013;1;568,9;1;3
"id_4839948473954";11;1;11042;1;711,7;1;1
"id_4845948274523";15;1;15170;1;725,4;1;1
"id_4881948378151";19;1;19039;2;752,5;1;3
"id_4897948379794";14;1;14032;1;636,65;1;1
"id_4879948377949";41;1;41076;1;522,6;1;1
"id_4819948371959";19;1;19072;1;534,1;2;3
"id_4825948372580";26;1;26030;1;614,6;1;1
"id_4825948372598";19;1;19030;1;630,55;1;1
"id_4825948372595";19;1;19085;1;571,1;1;1
"id_4825948372594";37;1;37011;1;559,45;1;1
"id_4825948372593";19;2;19030;1;614,85;1;4
"id_4825948372518";41;1;41098;1;633,5;1;1
"id_4825948372512";41;1;41097;3;603,5;1;1
"id_4825948372516";41;1;41066;1;602,9;1;1
"id_4825948372528";15;1;15180;1;622;1;1
"id_4825948372564";41;1;41078;2;619,7;1;1
"id_4825948372563";19;1;19043;1;612,95;1;1
"id_4827948372786";42;1;42023;2;613;1;1
"id_4827948372795";14;1;14007;1;628,3;1;1
"id_4827948372791";15;1;15413;1;525,9;1;1
"id_4827948372759";19;1;19037;1;573,6;1;1
"id_4827948372752";15;1;15474;1;529,3;1;1
"id_4827948372776";19;1;19060;1;659,1;1;1
"id_4827948372714";19;2;19045;1;630,2;1;4
"id_4827948372749";26;1;26067;3;544,9;1;1
"id_4827948372744";15;1;15160;1;691,9;1;1
"id_4827948372740";14;1;14034;1;645,1;1;1
"id_4827948372725";19;1;19047;1;675,9;1;1
"id_4827948372727";26;1;26047;4;547,7;1;1
"id_4827948372721";26;1;26067;3;507,2;1;1
"id_4827948372722";26;1;26097;1;677,4;1;1
"id_4827948372739";25;1;25003;7;598,6;1;1
"id_4827948372732";41;1;41080;1;550,2;1;1
"id_4821948372185";14;2;14030;1;639,3;1;4
"id_4821948372198";15;1;15171;2;656,1;1;1
"id_4821948372199";26;1;26094;2;578,1;1;1
"id_4821948372197";26;1;26040;1;645,05;1;1
"id_4821948372190";14;1;14062;1;626,5;1;1
"id_4821948372157";14;1;14074;2;595,2;1;1
"id_4821948372153";41;1;41063;2;494,05;1;1
"id_4821948372114";35;1;35056;5;585,8;1;1
"id_4821948372112";15;1;15475;1;513,4;1;1
"id_4821948372148";19;1;19012;1;589,65;1;1
"id_4821948372100";19;1;19086;1;555;1;1
"id_4821948372167";19;1;19022;2;589;1;1
"id_4821948372162";14;1;14007;1;659,1;1;1
"id_4824948372488";11;1;11003;1;645,12;1;1
"id_4824948372485";14;1;14060;1;601;1;1
"id_4824948372483";14;1;14074;1;580,5;1;1
"id_4824948372496";15;1;15160;1;654,8;1;1
"id_4824948372441";15;1;15140;1;728,4;1;1
"id_4824948372446";26;1;26055;1;554,8;1;1
"id_4824948372422";19;1;19074;1;596,2;1;1
"id_4824948372433";14;1;14032;1;575,45;1;1
"id_4824948372402";26;1;26093;2;589,7;1;1
"id_4824948372464";14;1;14074;1;607,2;1;1
"id_4824948372460";26;1;26025;1;607,35;1;1
"id_4822948372287";22;1;22095;1;556,9;1;1
"id_4822948372281";19;1;19085;2;601,8;1;1
"id_4822948372258";19;1;19080;2;564,85;1;1
"id_4822948372250";14;1;14074;2;565,2;1;1
"id_4822948372272";14;1;14064;2;629,2;1;1
"id_4822948372215";41;1;41134;1;570;1;1
"id_4822948372217";26;1;26045;1;525,9;1;1
"id_4822948372241";18;1;18067;2;543,3;1;1
"id_4822948372242";19;1;19041;1;713,9;1;1
"id_4822948372228";19;1;19088;1;683,4;1;1
"id_4822948372226";19;1;19026;1;578,55;1;1
"id_4822948372239";19;1;19076;1;571,1;1;1
"id_4822948372237";15;1;15131;1;709,7;1;1
"id_4822948372234";34;1;34018;1;636,65;1;1
"id_4822948372208";26;1;26092;3;613,6;1;1
"id_4822948372205";29;1;29059;1;604,5;1;1
"id_4822948372200";14;1;14015;1;593,4;1;1
"id_4823948372392";15;1;15412;1;543,2;1;1
"id_4823948372352";14;1;14063;4;644,5;1;1
"id_4823948372373";14;1;14016;1;576,15;1;1
"id_4823948372349";26;1;26094;7;586,9;1;1
"id_4823948372345";15;1;15111;1;735,8;1;1
"id_4823948372339";19;1;19083;1;537,7;1;1
"id_4823948372361";19;1;19060;1;637,7;1;1
"id_4823948372362";15;1;15140;1;697,6;1;1
"id_4820948372091";14;1;14081;1;620,8;1;1
"id_4820948372094";14;1;14037;1;575,95;1;1
"id_4820948372059";26;1;26095;1;524;1;1
"id_4820948372055";41;1;41093;2;484,5;1;1
"id_4820948372050";26;1;26010;1;576,6;1;1
"id_4820948372078";19;1;19031;1;610,6;1;1
"id_4820948372075";14;1;14063;2;661,9;1;1
"id_4820948372077";14;1;14016;1;558,35;1;1
"id_4820948372019";19;1;19030;2;634,2;1;1
"id_4820948372014";12;1;12021;1;725,05;1;1
"id_4820948372013";14;1;14068;2;540,95;1;1
"id_4820948372047";14;1;14039;1;691,6;1;1
"id_4820948372021";19;1;19011;1;547,5;1;1
"id_4820948372026";26;1;26050;1;571,9;1;1
"id_4820948372039";19;1;19030;1;632,65;1;1
"id_4820948372037";41;1;41071;1;504,9;1;1
"id_4820948372033";41;1;41072;1;560,8;1;1
"id_4826948372683";15;1;15444;5;640,6;1;1
"id_4826948372699";26;1;26083;1;688,7;1;1
"id_4826948372696";26;1;26038;2;494,2;1;1
"id_4826948372654";19;1;19012;1;575,75;1;1
"id_4826948372672";26;1;26000;2;519,1;1;1
"id_4826948372615";19;1;19086;1;625,9;1;1
"id_4826948372617";26;1;26029;1;584,65;1;1
"id_4826948372613";19;1;19076;1;613,7;1;1
"id_4826948372649";14;1;14064;2;616,4;1;1
"id_4826948372628";13;1;13076;6;744,6;1;1
"id_4826948372629";26;1;26093;1;589,95;1;1
"id_4826948372635";19;1;19085;2;567,4;1;1
"id_4826948372631";19;1;19085;3;557,4;1;1
"id_4826948372630";11;2;11045;1;719,4;1;4
"id_4826948372636";14;1;14076;1;615,55;1;1
"id_4826948372606";41;1;41076;1;479,2;1;1
"id_4826948372660";15;1;15463;1;580,8;1;1
"id_4838948373889";14;1;14016;1;576,65;1;1
"id_4838948373898";41;1;41088;1;590,3;1;1
"id_4838948373895";41;1;41068;3;540,6;1;1
"id_4838948373897";14;1;14076;2;668,6;1;1
"id_4838948373892";17;1;17089;9;682,2;1;1
"id_4838948373859";14;2;14063;1;643,9;1;4
"id_4838948373854";15;1;15180;3;675,7;1;1
"id_4838948373852";11;1;11065;1;669,55;1;1
"id_4838948373879";15;1;15160;1;751,3;1;1
"id_4838948373871";19;1;19052;1;610,1;1;1
"id_4838948373870";41;1;41139;1;570,4;1;1
"id_4838948373819";41;1;41063;1;477,55;1;1
"id_4838948373815";14;1;14031;1;608,7;1;1
"id_4838948373810";14;1;14063;1;738,9;1;1
"id_4838948373841";14;1;14064;2;605,4;1;1
"id_4838948373844";19;1;19052;3;678,4;1;1
"id_4838948373843";15;1;15436;1;553,5;1;1
"id_4838948373828";24;1;24047;8;740,2;1;1
"id_4838948373825";15;1;15412;3;523,2;1;1
"id_4838948373827";15;1;15448;2;537,7;1;1
"id_4838948373838";14;1;14006;1;602,8;1;1
"id_4838948373839";15;1;15222;1;557,9;1;1
"id_4838948373837";19;1;19026;3;580,85;1;1
"id_4838948373834";41;1;41086;2;476,8;1;1
"id_4838948373800";11;1;11045;1;746,1;1;1
"id_4838948373866";16;1;16081;1;541,65;1;1
"id_4839948373984";14;1;14006;1;593,35;1;1
"id_4839948373983";19;1;19010;1;550,5;1;1
"id_4839948373978";41;1;41068;4;610,2;1;1
"id_4839948373971";42;1;42023;1;613,9;1;1
"id_4839948373973";19;1;19090;1;704,9;1;1
"id_4839948373943";19;1;19086;1;524,5;1;1
"id_4839948373902";14;1;14007;1;599,7;1;1
"id_4835948373589";41;1;41134;4;654,7;1;2
"id_4801948370153";26;1;26053;1;554,95;1;1
"id_4868948376883";19;1;19021;3;586,7;1;1
"id_4867948376790";15;1;15446;1;500,5;1;1
"id_4818948071825";41;1;41097;2;563,5;1;1
"id_4849948674925";19;1;19085;1;660,4;1;3
"id_4846948674655";19;1;19068;2;598,1;1;1
"id_4944949874497";16;1;16036;1;641,9;1;1
"id_4946949874604";15;1;15312;3;718,5;1;1
"id_4925949872512";38;1;38166;1;710,7;2;1
"id_4996949979616";40;1;40071;6;550,2;1;1
"id_4997949579703";16;1;16005;2;734,7;1;1
"id_4966949576628";34;1;34039;1;601,45;1;1
"id_4911949771120";41;1;41091;1;525,9;2;1
"id_4904949770466";34;1;34068;2;562,55;1;1
"id_4919949171970";13;1;13057;1;598,55;1;1
"id_4919949471950";34;1;34047;1;637,8;1;1
"id_4910949471055";27;1;27020;1;505,9;1;1
"id_4993949279397";27;1;27028;1;597,9;1;1
"id_4977949277713";29;1;29066;3;584,7;1;3
"id_4913949271352";29;1;29069;1;610,7;2;3
"id_4984949378485";32;1;32034;1;530,3;1;1
"id_4913949371340";13;1;13025;2;626;1;1
"id_4948949374858";13;1;13016;1;510,8;1;1
"id_4921949372157";36;1;36010;2;488,4;1;1
"id_4907949370798";15;1;15542;9;547,1;1;1
"id_4979949077987";17;1;17000;2;595,15;1;1
"id_4919949071973";13;1;13032;1;601,55;1;1
"id_4911949071171";13;1;13026;1;584,5;2;1
"id_4945949074507";13;1;13032;1;528,25;1;1
"id_4941949074190";44;1;44024;1;592,3;1;1
"id_4941949074113";44;1;44037;1;651,5;1;1
"id_4941949074142";13;1;13070;1;668,35;1;1
"id_4944949074493";29;1;29078;2;562,7;1;1
"id_4964949076475";13;1;13041;1;566;1;1
"id_4916949671652";23;1;23062;1;643,1;1;3
