"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_3100931870034";19;1;1965;1;581,7;1
"id_4695946779520";23;1;2316;5;560,15;1
"id_3235932673504";11;1;1142;1;752,1;1
"id_3702937970259";11;1;1145;1;753,8;1
"id_5038550273873";22;1;2208;2;540,4;1
"id_3167931876765";16;1;1605;4;634,5;1
"id_7810578771088";14;1;1416;1;606,8;1
"id_3421934672185";11;1;1140;1;736,8;1
"id_2209922170923";21;1;2130;6;600,05;1
"id_3366933776635";15;1;1520;4;651,5;1
"id_2539925373929";16;1;1638;1;648,4;1
"id_6974969477406";14;1;1463;1;648,45;1
"id_3586935878624";37;1;3751;1;490,5;1
"id_3887938378750";19;1;1972;2;504,35;1
"id_3866938976600";24;1;2445;1;496,7;1
"id_2337923073722";14;1;1430;1;655,9;1
"id_6645966774556";19;1;1906;5;556,2;1
"id_7213972771316";19;1;1945;1;621,7;1
"id_4664946676415";26;1;2664;1;534,6;1
"id_3317933871798";11;1;1145;2;733,1;1
"id_3045930274556";19;1;1944;3;625,3;1
"id_1291912179152";34;1;3420;1;711,4;1
"id_3313933471378";18;1;1840;3;544,9;1
"id_3248932474898";19;1;1929;2;525,25;1
"id_6172961477258";19;1;1924;1;595,7;1
"id_7385973478529";25;1;2512;2;571,7;1
"id_3270932177033";27;1;2737;8;466,5;1
"id_2496924579642";36;1;3611;5;527,8;1
"id_3300933070048";12;1;1232;2;752,3;1
"id_4391943479192";14;1;1437;1;598,65;1
"id_2419924571952";24;1;2444;1;477,1;1
"id_3171931677114";27;1;2740;1;539,6;1
"id_3431934973140";21;1;2146;8;538;2
"id_3552935275231";37;1;3719;2;490,35;1
"id_6269962476926";37;1;3741;1;594,45;1
"id_3280932878058";11;1;1160;1;751,5;1
"id_3031930273123";18;1;1865;3;510,1;1
"id_2584925878469";26;1;2654;2;537,5;1
"id_3871938577107";19;1;1975;1;571,2;1
"id_3211932971139";13;1;1320;1;616,9;1
"id_3200932470097";17;1;1709;1;561,5;1
"id_3150931575027";12;1;1246;1;659,1;1
"id_3320933872026";16;1;1655;2;634,55;1
"id_3865938676593";22;1;2263;1;527;1
"id_2574925977466";12;1;1213;2;660,85;1
"id_4751947775133";11;1;1145;4;739,2;1
"id_2312923271255";13;1;1318;4;569,75;1
"id_0877908977784";24;1;2438;1;489,3;1
"id_3240932874031";15;1;1592;1;559,15;1
"id_3296932879637";11;1;1178;3;668,4;1
"id_3710937171040";36;1;3611;2;529,3;1
"id_3428934772888";17;1;1752;1;599,45;1
"id_2368923276813";36;1;3631;3;580,9;1
"id_3894938779437";11;1;1162;1;679,45;1
"id_3303933770361";21;1;2132;5;562,7;1
"id_3133931773379";24;1;2438;4;505,7;1
"id_3136931773682";24;1;2438;1;497,8;1
"id_3723937372302";21;1;2141;1;607,85;1
"id_3877938777796";11;1;1165;1;639,45;1
"id_3768937176893";13;1;1328;1;609,1;1
"id_3468934276875";13;1;1365;1;548,95;1
"id_4932949473281";13;1;1357;1;582,25;1
"id_3137931473712";29;1;2966;2;584,9;1
"id_3682936978228";37;1;3727;3;546,4;1
"id_5671556977164";16;1;1689;1;571,33;1
"id_2302923170276";11;1;1145;1;757,6;1
"id_3788937378877";22;1;2261;1;526,1;1
"id_2668926476875";26;1;2693;1;654,25;1
"id_3403934970396";11;1;1111;1;625,21;1
"id_3463934476387";15;1;1508;1;643,45;1
"id_3343933374335";21;1;2125;9;530,1;2
"id_3223932372398";35;1;3540;4;592,3;1
"id_3796937479650";18;1;1868;9;540,4;2
"id_3422934972239";16;1;1617;2;665;1
"id_3601936770186";24;1;2438;3;627,9;1
"id_3845938174515";13;1;1380;2;616,65;1
"id_3372933577272";18;1;1839;9;533,1;2
"id_3191931279162";12;1;1211;1;667,25;1
"id_3376933577696";23;1;2307;9;552,4;2
"id_0831908173119";11;1;1105;1;652,9;1
"id_8810588071055";14;1;1418;3;608,2;3
"id_2020920772081";17;1;1729;1;592,45;1
"id_3315933571517";24;1;2408;1;453,9;1
"id_4790947579043";13;1;1334;1;705;1
"id_3311933571193";18;1;1867;1;542,4;1
"id_3116931771669";24;1;2445;1;485,5;1
"id_3244932874481";25;1;2566;3;547,4;1
"id_4718947171893";11;1;1116;1;613,95;1
"id_3874938477484";19;1;1972;2;534,45;1
"id_3145931774530";15;1;1503;1;655,1;1
"id_3793937179345";16;2;1654;1;610,8;4
"id_3555935575553";15;1;1567;1;474,25;1
"id_3303933070327";11;1;1111;1;665,1;1
"id_3026930172665";11;1;1190;1;666,5;1
"id_0776907877612";12;1;1259;1;672,74;1
"id_3547935274706";16;1;1635;2;656,25;1
"id_3817938071708";11;1;1128;1;652,6;1
"id_2101921270122";22;1;2205;1;541,9;1
"id_3957939275779";15;1;1533;1;486,7;1
"id_1398913579872";24;1;2463;1;537,33;1
"id_2011920471116";37;1;3704;5;508,95;1
"id_3758937875810";18;1;1839;1;536,6;1
"id_5089550178916";21;1;2180;9;607,5;2
"id_3642936974253";30;1;3060;5;538,6;1
"id_5099550379935";17;1;1740;2;580,62;1
"id_5641556374161";11;1;1170;1;731,64;1
"id_3329933772976";24;1;2444;1;459,1;1
"id_2012920671232";37;1;3742;3;527,2;1
"id_3165931076554";12;1;1238;1;639,7;1
"id_3967939676767";29;1;2935;1;552,2;1
"id_2366923176699";15;1;1574;1;703,6;1
"id_2093920579397";27;1;2704;2;508,4;1
"id_3941939074152";34;1;3403;1;625,6;1
"id_3377933577707";24;1;2438;1;644,7;1
"id_9707597970711";37;1;3752;3;565,08;1
"id_2351923675100";16;1;1615;2;621,3;1
"id_3114931271435";12;1;1227;2;679,6;1
"id_2733927273391";18;1;1869;1;614,6;1
"id_2956929875603";26;1;2667;6;549,2;1
"id_3662936976231";12;1;1213;1;638,3;1
"id_2775927577514";17;1;1700;2;553;1
"id_3576935577658";15;1;1551;1;490,4;1
"id_2324923772404";36;1;3611;1;530,9;1
"id_5300553170026";14;1;1416;1;623,75;1
"id_3038930273870";24;1;2446;2;482;1
"id_2254922375496";18;1;1841;2;504,6;1
"id_3219932271984";15;1;1566;3;513,15;1
"id_4231942973117";33;1;3336;1;524;1
"id_2452924375268";24;1;2438;1;489;1
"id_1291912179150";34;1;3467;1;580,22;1
"id_2010920371098";24;1;2454;1;501,4;1
"id_2049920374951";24;1;2466;4;505,1;1
"id_5478554277879";16;1;1601;2;681,53;1
"id_3509935870909";13;1;1320;1;587,05;1
"id_3990939979035";23;1;2362;2;480,6;1
"id_2112921371292";15;1;1575;2;688,75;1
"id_3467934276794";37;1;3742;3;517,6;1
"id_0816908971686";18;1;1866;1;555,4;1
"id_3488934778826";12;1;1219;1;750,45;1
"id_2398923379850";14;1;1474;3;587,5;1
"id_2402924770232";26;1;2640;1;556,8;1
"id_3534935073402";12;1;1254;1;705,1;1
"id_3683936678399";14;1;1430;1;654,15;1
"id_3372933577274";18;1;1861;1;560,6;1
"id_3436934573616";18;1;1866;1;544,3;1
"id_3355933475582";19;1;1921;1;591,2;1
"id_2385923278522";15;1;1556;1;495,85;1
"id_2352923075265";13;1;1306;5;532,45;1
"id_3039930273984";18;1;1854;1;658;1
"id_4765947276531";37;1;3740;1;530,35;1
"id_3563935876359";34;1;3467;1;647,88;1
"id_2123921272345";22;1;2277;1;498,5;1
"id_2395923079579";12;1;1207;1;674,82;1
"id_3233932673366";12;1;1227;2;760,15;1
"id_2124921272425";22;1;2255;1;607,85;1
"id_5155551475562";13;1;1371;2;648,6;1
"id_3479934477921";15;1;1573;3;667,95;1
"id_3859938975949";24;1;2459;3;493,5;1
"id_3765937276510";22;1;2208;1;496,8;1
"id_0563905776368";22;1;2257;1;707;1
"id_3085930778576";25;1;2533;1;662,5;1
"id_3005930470504";18;1;1854;1;648;1
"id_3061930576188";22;1;2265;2;556,6;1
"id_3898938979861";22;1;2208;2;529,2;1
"id_3760937276029";22;1;2288;1;608,1;1
"id_3414934471422";22;1;2270;2;490,5;1
"id_3415934471500";22;1;2271;1;543,6;1
"id_3445934474510";22;1;2277;1;603,1;1
"id_3434934473495";23;1;2325;1;536,15;1
"id_3478934477868";13;1;1324;3;677,8;1
"id_3478934477896";22;1;2255;2;572,55;1
"id_3444934474422";22;1;2272;9;611,1;2
"id_3479934477908";22;1;2205;1;539,2;1
"id_3086930778632";22;1;2279;1;578,7;1
"id_3470934477043";13;1;1380;2;595,05;1
"id_3453934475337";22;1;2221;3;602,8;2
"id_0951909775139";22;1;2266;1;671,95;1
"id_3479934477949";22;1;2263;1;541,2;1
"id_3155931975570";22;1;2264;1;593,15;1
"id_0946909574663";22;1;2257;1;618,4;1
"id_3976939877676";21;1;2148;3;619,9;1
"id_3196931779699";22;1;2227;1;590,4;1
"id_2271922977135";37;1;3701;1;556,4;1
"id_3473934477376";22;1;2257;4;623,35;1
"id_3419934471923";22;1;2233;1;611,65;1
"id_3944939974409";13;1;1346;1;750,9;1
"id_3091930779179";22;1;2226;1;604,15;1
"id_0507905770778";13;1;1346;1;690,65;1
"id_3781937378109";22;1;2288;1;563,2;1
"id_3099930779957";22;1;2277;9;537;2
"id_4642946574257";19;1;1930;5;651,1;1
"id_0711907871153";22;1;2252;1;611,15;1
"id_0563905876379";22;1;2272;1;588;1
"id_0865908376594";22;1;2221;1;557,7;1
"id_6881968778182";22;1;2270;1;539,75;1
"id_3949939974967";13;1;1391;3;717,8;1
"id_3097930779764";22;1;2257;5;616,7;1
"id_0893908779318";22;1;2226;1;658,5;1
"id_3082930178221";22;1;2272;9;632,4;2
"id_3874938977400";22;1;2275;1;577,9;1
"id_3447934474740";22;1;2279;1;617,2;1
"id_3098930779885";22;1;2275;1;536,7;1
"id_3099930779944";22;1;2262;4;581,8;1
"id_3098930779899";22;1;2257;1;670,25;1
"id_6112961671215";22;1;2288;1;563,1;1
"id_3787937378725";22;1;2266;1;551,3;1
"id_3449934474998";22;1;2257;2;616,6;1
"id_3765937276517";22;1;2270;9;570,55;2
"id_2362923276214";22;1;2228;1;552,65;1
"id_3087930778783";22;1;2288;1;604;1
"id_3785937378569";22;1;2252;2;586,55;1
"id_3417934471716";22;1;2226;2;611,25;1
"id_3895938979527";22;1;2262;1;557,3;1
"id_6553965875382";22;1;2221;2;645;2
"id_3099930779907";22;1;2227;1;645,25;1
"id_3411934471104";19;1;1913;1;575;1
"id_3064930576467";22;1;2265;9;523,4;2
"id_3858938975886";15;1;1507;1;694,75;1
"id_3078930277864";22;1;2256;1;617;1
"id_3435934473564";22;1;2272;1;581,5;1
"id_3478934477823";22;1;2221;1;600,1;1
"id_3441934474171";22;1;2226;1;602,6;1
"id_3472934477299";22;1;2229;4;589,95;1
"id_3470934477056";22;1;2252;1;582,95;2
"id_3069930576963";22;1;2220;6;538,4;1
"id_3410934471096";22;1;2221;1;486,7;2
"id_3417934471737";22;1;2229;1;636,4;1
"id_3069930576968";22;1;2266;1;491,6;2
"id_2104921270456";22;1;2270;1;488,35;1
"id_3099930779921";22;1;2288;1;594,6;1
"id_3416934471602";11;2;1186;3;676,5;4
"id_2538925573861";22;1;2263;2;514,3;1
"id_3442934474254";22;1;2275;5;479,9;1
"id_3703937270303";22;1;2220;1;534,35;1
"id_2528925572899";22;1;2277;2;603,4;1
"id_4669946376993";22;1;2271;1;521,1;1
"id_3063930576389";22;1;2227;1;519,05;1
"id_3088930778872";22;1;2261;1;650,7;1
"id_3477934477787";22;1;2233;1;512,2;1
"id_3340933274016";22;1;2272;9;616,7;2
"id_3709937270949";22;1;2271;1;515,6;1
"id_3422934472296";22;1;2220;1;546,15;1
"id_3419934471944";22;1;2258;9;658,95;2
"id_3443934474366";22;1;2275;1;522,9;1
"id_3066930576639";15;1;1592;1;724,45;1
"id_3435934473509";22;1;2227;2;489,25;1
"id_4668946376812";22;1;2220;1;570,75;1
"id_0504905970414";22;1;2233;1;500,6;1
"id_3472934477253";22;1;2262;1;486,9;1
"id_3419934471961";22;1;2231;9;583,6;2
"id_3475934477565";22;1;2257;1;608,05;1
"id_3472934477267";22;1;2271;1;505,1;1
"id_3418934471872";22;1;2221;1;529,3;1
"id_3543935674365";22;1;2288;1;480,1;1
"id_3442934474212";22;1;2288;1;601,7;1
"id_3437934473728";22;1;2277;1;518,1;1
"id_3091930779189";22;1;2277;1;564,3;1
"id_4219942071985";22;1;2270;1;496,25;1
"id_3719937371945";22;1;2277;1;495,6;1
"id_0985909278542";22;1;2220;1;584,35;1
"id_3856938975606";24;1;2465;2;584,15;1
"id_3091930779183";22;1;2227;1;586,7;1
"id_2353923375334";22;1;2271;1;617,4;1
"id_0777907977774";22;1;2228;1;651,8;1
"id_3418934471843";22;1;2270;1;485,2;1
"id_3053930475391";22;1;2220;1;605,35;1
"id_2380923378003";22;1;2227;1;549,2;1
"id_3043930974359";22;1;2221;1;572,9;1
"id_3419934471917";22;1;2271;1;510,4;1
"id_3092930779270";22;1;2207;1;494,65;1
"id_3061930576124";22;1;2271;1;535,6;1
"id_3092930779276";22;1;2207;1;521,3;1
"id_3886938978622";22;1;2255;1;670,5;1
"id_2109921270971";22;1;2208;1;557;1
"id_3418934471804";22;1;2271;1;615,6;1
"id_3453934475391";22;1;2288;1;535,8;1
"id_2388923378838";22;1;2208;1;577,7;1
"id_6228962472891";22;1;2275;2;497,5;1
"id_3444934474456";22;1;2263;1;543,5;1
"id_3092930779215";22;1;2288;1;631,2;1
"id_3477934477746";22;1;2275;1;556,3;1
"id_2392923379243";23;1;2325;1;511,15;1
"id_2061920176110";19;1;1986;1;592,6;1
"id_3421934472119";22;1;2264;4;479,3;1
"id_0929909572988";22;1;2226;1;598,25;1
"id_3063930576354";19;1;1920;2;632,55;1
"id_3477934477744";22;1;2226;1;648,05;1
"id_3449934474955";22;1;2223;1;620,65;1
"id_3831938673188";22;1;2223;1;481,1;1
"id_3066930576616";11;1;1183;1;772,7;1
"id_3067930376718";22;1;2264;1;529,65;1
"id_3730937273088";22;1;2267;1;560,6;1
"id_3870938977087";22;1;2267;1;586,3;1
"id_3470934477046";22;1;2277;1;628;1
"id_3704937270461";22;1;2222;1;557,35;1
"id_3891938979196";22;1;2272;1;549,5;1
"id_3477934477785";14;1;1463;1;675,85;1
"id_3439934473929";19;1;1923;3;533,85;1
"id_3472934477293";22;1;2261;1;536,9;1
"id_3212932771240";15;1;1527;2;663,4;1
"id_3099930779918";22;1;2262;2;485,4;1
"id_3086930778600";22;1;2266;1;564,15;1
"id_3690936279067";22;1;2277;1;575,2;1
"id_3442934474247";18;1;1893;1;617,7;1
"id_0587905178752";11;1;1169;1;716,85;1
"id_3473934477329";22;1;2277;1;534,2;1
"id_2390923379002";26;1;2632;2;538,3;1
"id_3434934473447";22;1;2270;9;478,2;2
"id_4683946078392";22;1;2275;1;580;1
"id_4685946078525";22;1;2264;1;569,05;1
"id_2386923378663";22;1;2270;1;527,4;1
"id_3416934471611";22;1;2272;1;672,6;1
"id_3475934477540";22;1;2270;1;541,95;1
"id_3839938673917";22;1;2207;1;541,2;1
"id_3474934477438";22;1;2252;3;592,6;1
"id_3436934973679";22;1;2221;1;566,4;1
"id_3478934477818";22;1;2261;1;493,7;1
"id_2082920178231";22;1;2262;9;511,6;2
"id_3470934477092";22;1;2227;1;537,7;1
"id_2123921272373";22;1;2207;1;552,8;1
"id_3410934471030";18;1;1840;1;568,7;1
"id_0774907977405";22;1;2279;1;674;1
"id_3761937276156";22;1;2228;2;607,65;1
"id_3479934477946";22;1;2270;1;688,8;1
"id_3415934471596";22;1;2221;1;676,4;1
"id_3477934477730";23;1;2315;4;532,35;1
"id_3473934477341";22;1;2226;1;678,1;1
"id_3411934471126";22;1;2252;1;587,35;1
"id_3080930778095";22;1;2275;1;595,5;1
"id_3414934471474";29;1;2964;3;606,8;1
"id_3474934477458";22;1;2277;1;608;1
"id_0877908877732";22;1;2256;2;695,75;1
"id_0566905776658";22;1;2207;2;524;1
"id_3948939974817";22;1;2220;5;562,7;2
"id_3470934477083";27;1;2705;1;607,4;1
"id_9933599873384";22;1;2221;1;632,1;1
"id_3700937270095";22;1;2272;9;509,3;2
"id_3703937270329";22;1;2279;1;637,1;1
"id_0902909870263";22;1;2270;1;533;1
"id_3087930778739";22;1;2270;2;486,8;1
"id_3413934471380";18;1;1863;2;606,5;1
"id_3764937276440";22;1;2272;1;575,9;1
"id_3476934477682";22;1;2288;1;670,7;1
"id_0591905879127";22;1;2257;1;670,3;1
"id_2294922379435";22;1;2277;1;570,9;1
"id_0560905776015";22;1;2275;2;493,9;1
"id_2352923975242";22;1;2288;1;631,3;1
"id_3767937276765";22;1;2228;9;558,25;2
"id_3094930779475";22;1;2252;1;633,9;1
"id_3737937873777";22;1;2220;1;583;1
"id_3733937273319";22;1;2288;1;607,6;1
"id_3097930779782";22;1;2278;1;499,4;1
"id_3448934474893";22;1;2205;1;553,1;1
"id_2077920877730";22;1;2220;2;543,05;1
"id_3971939777102";24;1;2440;1;616,1;1
"id_3850938975072";22;1;2265;2;598,6;1
"id_3419934471925";24;1;2411;2;658,4;1
"id_3086930778673";25;1;2544;1;604,8;1
"id_3772937077298";22;1;2271;1;510,7;1
"id_3099930779967";22;1;2265;1;544,3;1
"id_6772967477221";22;1;2277;1;558,3;1
"id_0909909770942";22;1;2208;9;538,2;2
"id_3423934472326";22;1;2277;3;589,1;1
"id_3299932079930";22;1;2272;2;596,1;1
"id_3158931775896";19;1;1974;2;573,75;1
"id_4686946078611";22;1;2229;1;587,05;1
"id_3239932073905";22;1;2229;2;586,05;1
"id_3706937270686";24;1;2438;1;556,4;1
"id_3478934477804";22;1;2263;1;540,3;1
"id_4242942674257";22;1;2231;1;525,65;1
"id_2167921276735";15;1;1571;2;666,15;1
"id_2544925574466";22;1;2208;1;511,4;1
"id_3449934474930";22;1;2277;1;633,6;1
"id_3084930778413";22;1;2208;1;484,9;1
"id_3765937276553";14;1;1472;2;581,85;1
"id_3437934473704";22;1;2207;1;500,75;1
"id_3418934471818";22;1;2207;1;509,05;1
"id_3472934477281";22;1;2263;1;506,3;1
"id_3443934474391";22;1;2221;1;552,1;1
"id_3473934477389";22;1;2255;1;593,3;1
"id_3006930570617";22;1;2220;3;546,15;1
"id_3657936375799";22;1;2264;6;485,55;1
"id_2128921272857";22;1;2275;1;614,9;1
"id_3682936278250";22;1;2263;1;510,1;1
"id_3091930779150";22;1;2233;1;687,1;1
"id_3673936377321";22;1;2266;1;530,55;1
"id_3098930779826";22;1;2277;1;613,6;1
"id_3416934471654";22;1;2271;1;533,1;1
"id_3419934471901";22;1;2255;1;590,85;1
"id_3445934474588";22;1;2262;1;606;1
"id_3077930577790";22;1;2252;3;600,1;1
"id_3097930779728";22;1;2267;1;536,85;1
"id_3449934474975";20;1;2024;1;615,6;1
"id_3445934474583";22;1;2263;1;557,9;1
"id_3083930778314";22;1;2233;1;518,25;1
"id_3412934471242";22;1;2277;1;499,2;1
"id_3855938975539";22;1;2227;3;551,8;1
"id_3910939971001";22;1;2222;1;571,7;1
"id_2390923379041";22;1;2270;1;543,1;1
"id_3413934471352";22;1;2266;4;517,7;1
"id_0800908970011";22;1;2223;1;727,8;1
"id_3478934477841";15;1;1503;4;648,45;1
"id_3094930779450";13;1;1316;2;533,75;1
"id_3652936675219";16;1;1608;1;662,85;1
"id_3068930576882";22;1;2220;1;537,95;1
"id_3910939971087";23;1;2325;3;594,4;1
"id_4045940474544";12;1;1221;1;765,6;1
"id_0853908875386";22;1;2205;1;518,7;2
"id_3477934477767";22;1;2208;1;632,3;1
"id_3475934477596";12;1;1256;2;752,8;1
"id_3414934471403";22;1;2205;1;571,5;1
"id_2362923276222";22;1;2263;1;636,7;1
"id_3475934477570";22;1;2223;1;626,45;1
"id_3374933677441";22;1;2277;2;541,6;1
"id_3478934477877";22;1;2220;1;584,7;1
"id_3741937174120";30;1;3026;2;735,7;1
"id_2121921672126";22;1;2226;4;655,65;1
"id_3471934477141";15;1;1503;1;634,7;1
"id_3177931877734";18;1;1888;2;677,4;1
"id_2126921272631";12;1;1204;1;739,2;1
"id_2107921270764";22;1;2266;1;555,75;1
"id_3471934477170";22;1;2221;1;520,8;2
"id_3943939974362";22;1;2277;1;601,5;1
"id_3473934477367";22;1;2205;1;603,3;1
"id_3052930975231";18;1;1867;3;586,9;1
"id_0585905178501";22;1;2226;2;625,3;1
"id_3412934471223";22;1;2207;1;501,35;2
"id_3691936279105";15;1;1574;3;713,4;1
"id_3476934477621";22;1;2277;1;600,6;1
"id_3213932971307";37;1;3705;1;681;1
"id_3084930978460";22;1;2270;3;481,65;1
"id_0872908877292";15;1;1571;2;666,65;1
"id_3471934477164";18;1;1840;1;605,2;1
"id_3916939971640";22;1;2288;1;556,6;1
"id_1324913472405";22;1;2265;1;628,8;1
"id_3470934477029";15;1;1503;1;651,6;1
"id_3063930576330";22;1;2221;1;543,8;1
"id_3454934475403";22;1;2272;1;569,7;1
"id_3428934472803";22;1;2233;5;485,45;1
"id_3067930576790";22;1;2221;3;589,3;1
"id_2359923375947";22;1;2205;1;631,8;1
"id_2355923375590";22;1;2270;1;514,1;1
"id_3600936770088";15;1;1507;1;695,95;1
"id_3418934471855";22;1;2262;3;532,4;1
"id_2523925572300";22;1;2266;3;520,8;1
"id_3431934473161";18;1;1860;1;693,3;1
"id_3414934471400";22;1;2257;1;661,45;1
"id_3944939974452";22;1;2265;1;526,1;1
"id_3472934477286";13;1;1391;1;721,5;1
"id_3097930779753";16;1;1630;4;642,8;1
"id_0829908872975";18;1;1855;5;545,3;1
"id_3477934477706";19;1;1946;1;680,5;1
"id_0849908874971";22;1;2205;1;549,2;1
"id_3084930778454";22;1;2270;4;569,05;1
"id_3034930473447";22;1;2221;1;631,2;1
"id_3092930779288";22;1;2272;1;579,1;1
"id_3086930778688";19;1;1912;1;658,9;1
"id_2146921274679";22;1;2205;1;552,9;1
"id_3661936776169";22;1;2223;1;606,5;1
"id_3411934471182";22;1;2257;1;606,6;1
"id_3098930979887";22;1;2228;1;592,35;1
"id_3419934471950";22;1;2266;1;480,4;2
"id_3473934477328";18;1;1840;1;595,5;1
"id_0965909176514";18;1;1840;1;667,1;1
"id_3942939974277";24;1;2411;2;610,2;1
"id_3094930979457";22;1;2275;1;563,7;1
"id_3475934477567";22;1;2272;1;491,4;1
"id_3477934477724";24;1;2403;1;636,1;1
"id_3456934475614";22;1;2261;9;482,6;2
"id_3086930878620";22;1;2205;1;548,2;1
"id_0928909272802";22;1;2221;1;600,8;1
"id_3448934474871";22;1;2277;1;661,2;1
"id_3470934477002";22;1;2277;4;591,5;2
"id_3967939076725";22;1;2265;1;487,5;2
"id_0899908579983";22;1;2208;2;509,5;1
"id_3084930778451";24;1;2403;2;654,8;1
"id_3760937276075";37;1;3711;2;511,3;1
"id_3417934471700";22;1;2252;3;583,7;2
"id_0821908972196";22;1;2220;1;574,15;1
"id_3198931779880";14;1;1472;3;584,85;1
"id_2356923375611";22;1;2267;1;553,7;1
"id_3612936371242";22;1;2207;3;503,35;1
"id_0873908977359";22;1;2255;5;601,05;1
"id_3094930779441";22;1;2272;1;545,9;1
"id_3030930473057";22;1;2277;1;584,2;1
"id_3417934471761";19;1;1946;1;653;1
"id_3419934471910";14;1;1462;2;616,9;1
"id_3414934471473";22;1;2220;2;627,25;1
"id_7176971977600";22;1;2233;1;566,95;1
"id_3942939974278";22;1;2265;1;556,2;1
"id_3080930778093";22;1;2277;2;522,3;1
"id_3651936575182";22;1;2264;1;481,85;1
"id_3709937570955";22;1;2266;1;509,5;1
"id_7839978873976";22;1;2208;1;551,6;1
"id_3442934474292";24;1;2403;2;655,45;1
"id_3479934477941";22;1;2220;2;592,95;1
"id_3412934471259";15;1;1503;2;654,65;1
"id_3787937378771";22;1;2272;9;628,1;2
"id_3080930778021";15;1;1574;1;694,75;1
"id_3412934471220";11;1;1184;1;693,25;1
"id_0935909473546";18;1;1870;1;672,5;1
