"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_8500985970085";22;1;22004;1;483,1;1;1
"id_8569985176974";13;1;13046;2;650,1;1;1
"id_8535985473580";11;1;11034;1;633,25;1;1
"id_8546985374695";14;1;14032;1;575,4;1;1
"id_8755987575546";17;1;17088;2;535,25;1;1
"id_8138981373894";22;1;22021;1;540,3;1;1
"id_8179981677968";17;1;17086;1;575,55;1;1
"id_8145981674525";22;1;22023;4;504,4;1;1
"id_8468984776880";33;1;33081;1;661,6;1;1
"id_8463984076368";44;1;44025;11;531,9;1;2
"id_8209982970949";12;1;12024;1;632,7;1;1
"id_8249982474949";35;1;35017;1;694,7;1;1
"id_8259982275972";12;1;12024;1;641,8;1;1
"id_8258982375839";33;1;33031;1;523,1;1;1
"id_8248982374832";30;1;30060;1;611,1;1;1
"id_8268982376830";18;1;18083;1;614,5;1;1
"id_8337983573769";23;1;23016;1;556;1;1
"id_8360983576061";33;1;33023;2;499,35;1;1
"id_8385983278513";13;1;13012;1;619,35;2;1
"id_8391983279140";19;1;19013;1;598,7;1;1
"id_8340983374059";13;1;13059;1;572,6;1;1
"id_8385983078523";45;1;45008;1;581,15;1;1
"id_8386983078654";41;1;41113;1;619;2;1
"id_8370983077087";21;1;21044;1;580,2;1;1
"id_8347983674776";18;1;18075;1;539,8;1;1
"id_8005980970580";11;1;11021;1;602,55;1;1
"id_8019980771970";14;1;14039;3;618,25;1;1
"id_8090980279038";20;1;20022;1;753,1;1;1
"id_8005980270593";19;1;19062;1;616,6;1;1
"id_8089980078962";30;1;30066;1;536,3;1;1
"id_8628986872889";21;1;21031;4;564,55;1;1
"id_8635986473557";20;1;20024;1;649,3;1;1
"id_8642986274252";22;1;22064;2;450,75;1;1
"id_8606986370636";22;1;22094;1;624,95;1;1
"id_8622986072272";12;1;12035;2;674,1;1;1
"id_64986043506";41;1;41021;2;522,17;1;1
"id_8664986676447";22;1;22021;1;615,1;1;1
"id_9979999477950";41;1;41126;3;487,6;1;1
"id_9550995575050";19;1;19093;1;560,2;1;1
"id_9535995573525";19;1;19080;1;553,7;1;1
"id_9110991771098";41;1;41047;1;564,2;1;1
"id_9121991772132";14;1;14001;1;564,3;1;1
"id_9161991776180";19;1;19030;1;627,5;1;1
"id_9138991273842";22;1;22095;1;618,6;1;1
"id_9130991273068";22;1;22007;1;529,95;1;1
"id_9487994778747";41;1;41043;1;555;1;1
"id_9289992978930";18;1;18066;1;647,9;1;1
"id_9204992070479";41;1;41130;5;522,7;1;1
"id_9378993577893";27;1;27040;1;569,15;1;1
"id_9302993270201";12;1;12024;2;641,3;1;1
"id_9327993672732";41;1;41115;1;586,8;1;1
"id_9068990576864";14;1;14011;5;534,15;1;1
"id_9010990771048";38;1;38167;1;649,05;1;1
"id_9099990379937";12;1;12015;1;609,95;1;1
"id_9020990372016";38;1;38167;1;611,15;1;1
"id_9686996878600";29;1;29045;1;551,95;2;1
"id_9652996875270";11;1;11063;2;681,9;2;1
"id_9660996876063";37;1;37014;1;540,7;1;1
"id_9631996773170";25;1;25067;3;561,3;2;1
"id_9628996372800";45;1;45025;1;613,2;1;1
"id_5870958877059";19;1;19031;1;667,4;1;1
"id_5887958978758";33;1;33030;1;550,8;1;1
"id_5850958975016";26;1;26073;1;567,7;1;1
"id_5877958577750";38;1;38167;1;671,8;1;1
"id_5877958577775";30;1;30058;1;550,2;1;1
"id_5841958574160";17;1;17086;1;606,5;1;1
"id_5899958179921";14;1;14032;1;612,8;1;1
"id_5872958177236";11;1;11081;1;687,2;1;1
"id_5821958672120";23;1;23026;1;546,95;1;1
"id_5996959879698";21;1;21023;3;462,35;2;1
"id_5968959876897";43;1;43001;1;717,7;1;1
"id_5960959776083";22;1;22064;1;467,15;1;1
"id_5995959379576";22;1;22066;1;548,95;1;1
"id_5973959377352";26;1;26005;1;537,7;1;1
"id_5909959670932";19;1;19031;2;551,3;2;1
"id_5517955771744";41;1;41129;1;576,8;1;1
"id_5571955477199";15;1;15037;1;632,1;1;1
"id_5754957875406";13;1;13041;1;713,3;1;1
"id_5786957778600";36;1;36009;2;516,7;1;1
"id_5711957771115";13;1;13004;2;554,4;1;1
"id_5713957271315";16;1;16056;2;639,7;1;1
"id_5127951872769";11;1;11040;2;661,15;1;1
"id_5142951574265";19;1;19069;1;604,5;2;1
"id_5183951778321";13;1;13004;1;535,3;2;1
"id_5199951779919";37;1;37049;1;561,35;1;1
"id_5141951774111";30;1;30091;1;543,5;1;1
"id_5157951475746";19;1;19041;1;666,2;1;1
"id_5178951277898";41;1;41041;1;599,5;1;1
"id_5159951375938";45;1;45028;2;578,35;1;1
"id_5146951074667";20;1;20025;2;588,45;1;1
"id_5138951073846";14;1;14033;1;590,95;1;1
"id_5168951076841";13;1;13018;1;508;1;1
"id_5493954979353";16;1;16038;1;605,1;1;1
"id_5473954577367";29;1;29010;1;577,4;1;1
"id_5462954576235";13;1;13002;1;618,6;1;1
"id_5496954779648";36;2;36001;2;565,75;1;4
"id_5410954371025";18;1;18060;1;612,6;1;1
"id_5262952876243";22;1;22094;1;530,85;1;1
"id_5292952979253";23;1;23070;1;502,55;1;1
"id_5264952976420";17;1;17033;1;532,7;1;1
"id_5289952278971";17;1;17077;1;592,55;2;1
"id_5285952378508";13;1;13009;1;599,65;1;1
"id_5244952374438";11;1;11055;1;716,5;1;1
"id_5382953878296";41;1;41039;2;649,9;1;1
"id_5384953978475";17;1;17089;1;701,7;1;1
"id_5359953275977";41;1;41021;1;579,1;1;1
"id_5068950976812";19;1;19042;1;631,5;1;1
"id_5019950571977";14;1;14033;1;639,05;1;1
"id_5032950773273";18;1;18075;1;584,8;1;1
"id_5023950172346";14;1;14011;1;640,5;1;1
"id_5087950078791";11;1;11061;1;718,35;1;1
"id_5643956874384";25;1;25051;1;531,9;1;1
"id_5667956876713";11;1;11045;1;730,1;1;1
"id_5696956579653";36;1;36059;4;463,7;1;1
"id_5657956575737";23;1;23061;1;562;1;1
"id_5691956779155";37;1;37026;1;521,5;2;1
"id_7822978872237";22;1;22088;1;542,1;1;1
"id_7866978876663";23;1;23052;1;593,45;1;1
"id_7854978975447";24;1;24076;1;602,7;1;1
"id_7865978976588";14;1;14033;1;619,25;1;1
"id_7867978776791";12;1;12030;1;605,2;1;1
"id_7825978172539";19;1;19095;3;649,95;1;1
"id_7896978479664";45;1;45020;3;634,45;1;1
"id_7828978272863";11;1;11022;1;625,75;2;1
"id_7873978677345";20;1;20068;2;639,4;1;2
"id_7926979872654";36;1;36052;1;578,1;1;1
"id_7971979977106";30;1;30055;1;551,8;2;1
"id_7946979974636";30;1;30056;1;621,8;1;1
"id_7983979278329";17;1;17814;1;612,5;1;1
"id_7933979073386";41;1;41071;3;540;1;1
"id_7972979677243";19;1;19077;1;705,2;1;1
"id_7938979673824";39;1;39127;1;620,25;1;1
"id_7930979673088";43;1;43012;5;669,8;2;1
"id_7554975975470";22;1;22072;1;535,5;1;1
"id_7545975974519";22;1;22094;1;510,85;1;1
"id_7548975574851";14;1;14015;1;648,5;1;1
"id_7500975170021";11;1;11082;3;696,6;1;1
"id_7523975472316";16;1;16090;1;559,9;1;1
"id_7593975079350";17;1;17015;1;626;2;1
"id_7507975070728";38;1;38171;2;607;1;1
"id_7513975671314";21;1;21042;4;524,15;1;1
"id_7525975672560";16;1;16014;1;645;1;1
"id_7785977978508";36;1;36066;2;535;1;1
"id_7782977978209";13;1;13025;2;539,2;2;1
"id_7774977777454";26;1;26043;11;499,15;1;2
"id_7793977179372";41;1;41046;6;536,9;1;1
"id_7774977177468";16;1;16050;1;645,8;1;1
"id_7728977172869";36;1;36061;1;534,25;2;1
"id_7727977472764";23;1;23052;1;502,1;1;1
"id_7723977472334";27;1;27009;2;621,5;1;1
"id_7726977472624";25;1;25025;1;534;1;1
"id_7758977275822";27;1;27063;1;574,2;2;1
"id_7738977273875";32;1;32028;2;547,65;1;1
"id_7769977276991";16;1;16045;1;625,05;1;1
"id_7750977375011";35;1;35013;1;668,85;1;1
"id_7708977670865";21;1;21002;1;587,9;1;1
"id_7155971875572";20;1;20022;1;601,6;1;1
"id_7179971977929";16;1;16052;1;704,15;1;1
"id_7102971970221";23;1;23016;1;603,8;1;1
"id_7193971779324";22;1;22041;1;512,4;1;1
"id_7176971777613";35;1;35017;1;655,7;1;1
"id_7149971774972";43;1;43019;2;605,1;1;1
"id_7179971177916";21;1;21080;1;495,9;2;1
"id_7172971477217";39;1;39121;1;571,1;1;1
"id_7176971477600";11;1;11037;1;628,25;1;1
"id_7107971470723";20;1;20024;1;595,2;2;1
"id_7155971275535";20;1;20096;1;738,2;1;1
"id_7120971272069";13;1;13064;1;572,75;1;1
"id_7130971273030";39;1;39122;2;716,45;1;1
"id_7180971378012";21;1;21073;3;520,7;1;2
"id_7155971375528";11;1;11005;1;661,35;1;1
"id_7177971377784";20;1;20024;3;605,35;1;1
"id_7164971376413";34;1;34054;3;511,8;2;1
"id_7155971075546";19;1;19062;2;546,3;1;1
"id_7499974979953";13;1;13039;1;602,85;1;1
"id_7483974578354";17;1;17003;2;566,4;2;1
"id_7408974570833";33;1;33024;1;523,65;1;1
"id_7415974771541";26;1;26060;1;579,65;2;1
"id_7483974178376";21;1;21080;1;596,6;1;1
"id_7456974175609";15;1;15039;1;595,3;1;1
"id_7435974273531";20;1;20050;1;563,2;1;1
"id_7486974078658";26;1;26066;1;565,2;1;1
"id_7431974073157";17;1;17075;3;553,35;1;2
"id_7468974076891";32;1;32061;1;505,1;2;1
"id_7269972976923";35;1;35052;1;575,15;1;1
"id_7218972771861";14;1;14072;1;559,65;2;1
"id_7215972771554";26;1;26073;1;546,7;1;1
"id_7287972178710";42;1;42003;1;601,8;1;1
"id_7297972179703";22;1;22094;1;559,55;1;1
"id_7291972179147";18;1;18094;1;567,2;1;1
"id_7265972176553";25;1;25010;1;489;2;1
"id_7263972176347";20;1;20081;2;568,4;1;1
"id_7291972479156";41;1;41086;1;603,5;1;1
"id_7249972474919";45;1;45011;1;556,6;1;1
"id_7200972470062";30;1;30060;1;648,7;1;1
"id_7227972272766";41;1;41047;1;644,9;1;1
"id_7201972270127";15;1;15075;4;656,1;1;1
"id_7292972379268";23;1;23015;1;565,05;2;1
"id_7211972371191";11;1;11018;1;603,8;1;1
"id_7232972373211";11;1;11077;1;651,9;1;1
"id_7255972075544";19;1;19082;4;527,5;1;1
"id_7247972074796";21;1;21031;1;554,7;1;1
"id_7271972677141";20;1;20086;3;603,2;1;1
"id_7342973974263";25;1;25043;1;588,65;1;1
"id_7353973575307";34;1;34011;3;553,95;1;1
"id_7352973775246";19;1;19072;1;572,75;1;1
"id_7370973177042";16;1;16035;3;677,5;1;1
"id_7335973173508";25;1;25033;1;617,95;1;1
"id_7336973173697";23;1;23015;1;589,3;2;1
"id_7312973471251";26;1;26043;1;611,25;1;1
"id_7332973473222";16;1;16048;1;581;1;1
"id_7330973473085";13;1;13026;1;573,15;1;1
"id_7348973274871";26;1;26054;1;557,8;1;1
"id_7331973273101";19;1;19045;1;644,4;1;1
"id_7380973378007";21;1;21015;1;531;2;3
"id_7318973671858";13;1;13087;5;669,2;1;1
"id_7054970875455";20;1;20050;3;563,3;1;1
"id_7099970979971";30;1;30007;1;582,6;1;1
"id_7008970970863";11;1;11069;1;753,5;1;1
"id_7061970576146";11;1;11090;1;635,2;1;1
"id_7023970172345";26;1;26030;1;565,7;1;1
"id_7085970278585";29;1;29051;1;552,85;1;1
"id_7080970278026";41;1;41111;1;559,3;1;1
"id_7052970275255";19;1;19031;2;549,8;1;1
"id_7091970379158";18;1;18041;1;521,8;1;1
"id_7025970372576";14;1;14061;1;614,2;1;1
"id_7032970373235";14;1;14037;1;677,2;1;1
"id_7000970370041";26;1;26050;1;553,15;1;1
"id_7067970376751";21;1;21074;1;490,7;1;1
"id_7064970376477";22;1;22097;1;578,55;1;1
"id_7052970075287";16;1;16017;1;676,4;2;1
"id_7002970070289";41;1;41127;3;584,6;1;1
"id_7074970677444";45;1;45017;3;592,5;1;1
"id_7070970677057";15;1;15032;1;561,1;2;1
"id_7024970672451";38;1;38015;2;595,2;1;1
"id_7676976877602";38;1;38167;1;606,15;1;1
"id_7611976871187";12;1;12018;2;650,7;1;1
"id_7695976979552";21;1;21036;1;553,15;2;1
"id_7693976979376";16;1;16083;1;591,2;2;1
"id_7659976975920";16;1;16043;1;640,25;1;1
"id_7680976578063";21;1;21038;2;465,55;1;1
"id_7690976579056";11;1;11080;2;678,9;1;1
"id_7674976577480";16;1;16050;1;648,8;1;1
"id_7612976771200";45;1;45001;1;638,2;1;1
"id_7641976774125";16;1;16051;1;659,5;1;1
"id_7623976772392";33;1;33009;1;538,8;1;1
"id_7696976179652";20;1;20050;1;567,1;1;1
"id_7640976174063";27;1;27005;3;550,4;1;1
"id_7652976475252";15;1;15066;1;548,5;2;1
"id_7616976471663";13;1;13011;1;581,65;1;1
"id_7629976272937";39;1;39416;2;515,1;1;1
"id_7659976375976";29;1;29086;1;638,4;1;1
"id_7641976374119";25;1;25031;1;538;2;1
"id_7681976678184";15;1;15031;1;588,5;1;1
"id_7698976679865";19;1;19065;1;551,6;1;1
"id_7640976674031";14;1;14030;2;652,6;1;1
"id_7601976670195";26;1;26025;1;641,3;1;1
"id_1897918879774";26;1;26029;4;573,75;1;1
"id_1847918574788";29;1;29083;1;575,9;1;1
"id_1807918570700";13;1;13010;1;524,7;1;1
"id_1861918576101";14;1;14034;1;583,2;1;1
"id_1863918576359";13;1;13020;2;595,1;1;1
"id_1817918171741";12;1;12028;3;652,4;2;1
"id_1813918171343";35;1;35054;3;576;1;2
"id_1840918174015";11;1;11032;2;633,9;1;1
"id_1830918473063";29;1;29083;1;500,85;1;1
"id_1850918275027";13;1;13045;1;602,55;1;1
"id_1803918270306";30;1;30039;1;601,5;2;3
"id_1866918276619";37;1;37064;1;628,1;1;1
"id_1868918376863";37;1;37066;1;551,15;2;1
"id_1891918079155";11;1;11055;1;712,5;1;1
"id_1872918077279";17;1;17088;1;624,65;1;1
"id_1842918074267";14;1;14039;1;625,95;2;1
"id_1958919875815";22;1;22066;1;486,65;1;1
"id_1945919874503";22;1;22061;1;521,6;1;1
"id_1902919970295";40;1;40072;1;524,85;1;1
"id_1955919575534";38;1;38167;1;662,75;1;1
"id_1941919574154";14;1;14060;1;623,3;1;1
"id_1993919779323";11;1;11037;1;663,35;1;1
"id_1955919775513";41;1;41043;6;545,1;1;1
"id_1924919772451";45;1;45029;1;607;1;1
"id_1972919177241";30;1;30091;1;562,25;1;1
"id_1972919177244";14;1;14074;2;545,05;1;1
"id_1919919171998";21;1;21002;1;552,8;1;1
"id_1914919171429";15;1;15046;1;566,5;2;1
"id_1946919174641";42;1;42003;3;615,3;1;1
"id_1932919173225";11;1;11068;1;667,2;1;1
"id_1975919477543";12;1;12096;1;529,9;1;1
"id_1915919471564";41;1;41043;3;677,1;1;1
"id_1947919474765";15;1;15034;5;548;1;2
"id_1980919278042";21;1;21081;11;499,1;1;2
"id_1948919274814";45;1;45001;1;640,55;1;1
"id_1906919270609";12;1;12031;1;740,1;1;1
"id_1999919379958";16;1;16038;1;626,2;1;1
"id_1974919377478";45;1;45025;1;593,6;1;1
"id_1932919373283";16;1;16052;1;711,7;1;1
"id_1979919677939";21;1;21080;1;549,9;2;1
"id_1936919673618";38;1;38166;1;548,4;1;1
"id_1536915873657";13;1;13038;1;530,9;1;1
"id_1503915870378";41;1;41098;3;561,6;1;1
"id_1573915977365";13;1;13032;2;520,4;1;1
"id_1538915573896";30;1;30044;1;502,65;1;1
"id_1536915773644";14;1;14080;2;509,05;1;1
"id_1570915177056";43;1;43020;1;710,9;1;1
"id_1524915472499";26;1;26006;1;593,15;1;1
"id_1720917872014";11;1;11011;1;696,95;1;1
"id_1722917972230";45;1;45020;3;639,55;1;1
"id_1754917175441";29;1;29072;1;668,5;1;1
"id_1716917471653";36;1;36050;3;513,4;1;1
"id_1733917673306";26;1;26005;5;521,9;1;1
"id_1193911779347";13;1;13031;1;538,6;1;1
"id_1101911370187";44;1;44022;2;642,5;1;1
"id_1169911376977";13;1;13022;1;546,5;1;1
"id_1163911376386";44;1;44037;2;522,2;1;1
"id_1150911675000";12;1;12013;1;623,75;2;1
"id_1405914870549";22;1;22021;1;568,1;1;1
"id_1494914579404";26;1;26082;1;538,45;1;1
"id_1417914771727";13;1;13032;3;524,8;1;1
"id_1468914776801";35;1;35023;1;562,55;1;1
"id_1407914470776";44;1;44028;1;623,8;1;1
"id_1478914277884";41;1;41126;1;479,6;1;1
"id_1429914272998";41;1;41058;6;558,5;1;1
"id_1444914374435";38;1;38175;2;612,8;1;1
"id_1465914376524";30;1;30000;1;545,7;1;1
"id_1417914071791";44;1;44008;3;629,2;1;2
"id_1417914071767";36;1;36001;1;606,15;1;1
"id_1407914070772";13;1;13081;1;667,4;2;1
"id_1462914076284";11;1;11042;1;729;1;1
"id_1462914676214";22;1;22051;1;476,5;1;1
"id_1230912873092";13;1;13021;6;502,75;1;1
"id_1293912979388";44;1;44023;4;659,7;1;1
"id_1207912970775";17;1;17033;1;542,8;1;1
"id_1245912574573";21;1;21045;1;508,85;1;1
"id_1203912570373";12;1;12025;2;600,9;1;1
"id_1298912779823";39;1;39121;1;590,5;1;1
"id_1257912775761";44;1;44007;3;620,7;1;1
"id_1253912775320";43;1;43010;1;700,1;1;1
"id_1271912777127";43;1;43012;2;664,9;1;1
"id_1214912771478";12;1;12056;3;728,9;1;1
"id_1214912771479";42;1;42002;4;707,3;1;1
"id_1240912774010";43;1;43010;2;716,6;1;1
"id_1234912773497";41;1;41031;4;498,7;1;1
"id_1230912773054";41;1;41059;1;545,4;1;1
"id_1288912178883";41;1;41029;1;560,6;2;1
"id_1287912178783";41;1;41078;1;591,8;1;1
"id_1284912178480";38;1;38170;3;719,9;2;1
"id_1299912179984";43;1;43014;3;764,3;1;1
"id_1252912175268";44;1;44008;1;676,9;1;1
"id_1256912175636";12;1;12010;2;733,25;1;1
"id_1272912177224";14;1;14030;2;660,4;1;1
"id_1273912177376";43;1;43001;2;687;1;1
"id_1273912177326";41;1;41043;1;557,9;1;1
"id_1211912171109";41;1;41021;1;630,5;1;1
"id_1213912171332";16;1;16001;5;601,7;1;1
"id_1248912174869";17;1;17085;1;570,6;2;1
"id_1244912174441";41;1;41129;11;556,8;1;2
"id_1243912174363";39;1;39122;3;660,75;1;1
"id_1208912170859";43;1;43012;2;663;1;1
"id_1202912170298";39;1;39118;2;723,3;1;1
"id_1203912170378";12;1;12027;1;731,2;1;1
"id_1268912176887";41;1;41060;1;617,6;1;1
"id_1282912478215";12;1;12024;1;684,7;1;1
"id_1291912479166";18;1;18087;1;713,2;2;1
"id_1293912479331";20;1;20086;3;631;2;1
"id_1258912475834";11;1;11078;1;666;1;1
"id_1251912475168";43;1;43024;1;643,6;1;1
"id_1252912475225";41;1;41056;1;703,9;1;1
"id_1277912477763";38;1;38171;3;636,5;1;1
"id_1245912474527";16;1;16030;2;679,3;1;1
"id_1244912474455";12;1;12005;1;621,2;1;1
"id_1228912472861";41;1;41004;1;534;1;1
"id_1220912472064";18;1;18054;4;702;1;1
"id_1226912472698";39;1;39119;1;603,6;1;1
"id_1235912473585";42;1;42001;3;662,4;2;1
"id_1208912470859";40;1;40010;2;597,4;1;1
"id_1207912470705";44;1;44015;2;574,1;1;1
"id_1262912476249";41;1;41004;11;510,8;1;2
"id_1284912278475";20;1;20076;4;639,4;1;1
"id_1284912278422";15;1;15003;2;638,6;1;1
"id_1282912278209";15;1;15076;1;715;1;1
"id_1295912279503";16;1;16034;3;630,8;1;1
"id_1259912275933";41;1;41000;2;528,3;1;1
"id_1259912275930";41;1;41028;2;543,8;1;1
"id_1273912277393";23;1;23012;1;557,2;1;1
"id_1270912277018";12;1;12056;1;723,4;1;1
"id_1270912277019";12;1;12058;1;808,75;1;1
"id_1213912271353";11;1;11005;2;622,4;1;1
"id_1210912271075";14;1;14071;3;618,8;1;1
"id_1241912274119";11;1;11055;1;729,4;2;1
"id_1246912274625";38;1;38015;2;554,05;1;1
"id_1225912272535";38;1;38083;2;654,1;1;1
"id_1224912272404";15;1;15006;1;670;1;1
"id_1206912270619";42;1;42001;2;696,6;1;1
"id_1262912276219";13;1;13009;1;640,15;2;1
"id_1287912378790";44;1;44021;3;697,7;1;1
"id_1293912379308";42;1;42001;1;679,7;1;1
"id_1214912371417";42;1;42001;1;656,8;1;1
"id_1248912374806";41;1;41004;2;504;1;1
"id_1234912373440";11;1;11045;2;722,8;1;1
"id_1232912373284";39;1;39124;1;507,7;1;1
"id_1285912078519";22;1;22088;1;481,2;1;1
"id_1294912079434";11;1;11042;1;705,8;1;1
"id_1214912071466";15;1;15091;1;655,6;1;1
"id_1249912074917";11;1;11045;1;771,9;1;1
"id_1220912072093";24;1;24013;2;633,8;1;1
"id_1234912073414";16;1;16012;1;600,75;1;1
"id_1205912070567";22;1;22052;1;528,35;2;1
"id_1200912070050";12;1;12028;1;676,2;2;1
"id_1269912076936";41;1;41043;1;542,1;1;1
"id_1288912678801";12;1;12027;3;681,2;1;1
"id_1287912678791";22;1;22069;1;557,2;1;1
"id_1278912677895";41;1;41028;11;574,8;2;2
"id_1270912677075";42;1;42001;1;669,5;1;1
"id_1213912671336";44;1;44004;5;552,5;1;1
"id_1242912674283";11;1;11045;1;712,9;2;1
"id_1240912674009";41;1;41057;4;517,8;1;1
"id_1207912670728";11;1;11045;2;731,7;1;1
"id_1206912670605";18;1;18060;1;597,4;1;1
"id_1269912676948";41;1;41004;11;499,2;2;2
"id_1390913879049";41;1;41059;11;533,4;1;2
"id_1358913875880";41;1;41049;1;501,6;1;1
"id_1354913875446";12;1;12058;1;785,2;1;1
"id_1372913877221";39;1;39107;3;573,9;1;1
"id_1321913872116";41;1;41057;6;509,3;1;1
"id_1326913872673";39;1;39102;11;590,7;1;2
"id_1331913873151";11;1;11039;2;706;1;1
"id_1305913870557";39;1;39118;4;720;1;1
"id_1305913870562";12;1;12028;2;704,5;1;1
"id_1369913876913";41;1;41071;3;519,9;1;1
"id_1367913876788";41;1;41060;1;680,2;1;1
"id_1364913876412";41;1;41008;5;563,5;1;1
"id_1363913876353";24;1;24048;3;694;1;1
"id_1363913876338";18;1;18055;2;566,2;1;1
"id_1389913978932";40;1;40071;1;585,8;1;1
"id_1375913977516";39;1;39114;1;570,7;2;1
"id_1312913971238";12;1;12014;1;775,1;1;1
"id_1349913974937";40;1;40071;11;602,65;1;2
"id_1345913974570";43;1;43004;2;566,35;1;1
"id_1321913972106";41;1;41060;11;633;1;2
"id_1333913973385";16;1;16010;1;620,65;1;1
"id_1333913973375";42;1;42001;1;646,8;1;1
"id_1302913970204";39;1;39127;1;543,7;1;1
"id_1361913976115";11;1;11069;1;701,25;1;1
"id_1360913976063";15;1;15020;2;676,4;1;1
"id_1383913578359";23;1;23024;1;537,8;1;1
"id_1399913579996";43;1;43015;2;653,9;1;1
"id_1399913579959";16;1;16080;1;616,1;1;1
"id_1310913571007";39;1;39122;2;681,5;1;1
"id_1327913572785";42;1;42021;1;659;1;1
"id_1305913570595";25;1;25012;2;566,8;1;1
"id_1301913570101";22;1;22020;11;604,4;2;2
"id_1301913570106";11;1;11011;2;631,7;1;1
"id_1306913570690";12;1;12021;1;768,1;1;1
"id_1361913576171";44;1;44001;1;564,2;1;1
"id_1361913576112";42;1;42022;1;601,4;1;1
"id_1361913576107";12;1;12014;1;775,5;1;1
"id_1360913576080";41;1;41060;3;673,6;1;1
"id_1383913778342";44;1;44015;3;592,05;1;1
"id_1395913779557";29;1;29066;3;573,3;1;1
"id_1395913779511";23;1;23047;3;493,25;1;1
"id_1374913777431";22;1;22075;1;555,8;1;1
"id_1323913772380";42;1;42002;1;641;1;1
"id_1302913770228";17;1;17053;2;516,05;1;3
"id_1303913770397";24;1;24062;1;595,75;2;1
"id_1368913776849";12;1;12039;1;809,5;1;1
"id_1369913776956";12;1;12060;1;716,9;2;1
"id_1365913776580";44;1;44008;2;621,4;1;1
"id_1362913776265";13;1;13012;1;589,85;1;1
"id_1366913776627";41;1;41044;11;565,4;1;2
"id_1359913175974";43;1;43001;2;689,8;1;1
"id_1357913175716";11;1;11083;1;770,1;1;1
"id_1357913175707";41;1;41060;4;583,75;1;1
"id_1354913175488";44;1;44008;2;633,1;1;1
"id_1352913175249";11;1;11078;1;672,1;1;1
"id_1372913177245";40;1;40090;1;669,75;1;1
"id_1312913171294";12;1;12024;1;718,2;1;1
"id_1316913171682";16;1;16007;2;712,15;1;1
"id_1342913174266";41;1;41032;6;611,2;1;1
"id_1329913172947";16;1;16001;2;611,1;1;1
"id_1325913172572";40;1;40020;1;533,25;1;1
"id_1325913172509";11;1;11041;1;666,6;1;1
"id_1330913173045";42;1;42002;3;648,4;1;1
"id_1301913170148";44;1;44013;1;686,2;1;1
"id_1304913170446";41;1;41060;3;582,2;1;1
"id_1366913176621";12;1;12027;2;714,2;1;1
"id_1381913478144";12;1;12037;2;664,75;2;1
"id_1383913478387";21;1;21030;1;538,95;1;1
"id_1358913475897";16;1;16036;3;616,2;1;1
"id_1352913475243";11;1;11090;1;638;1;1
"id_1350913475084";38;1;38175;1;590,7;1;1
"id_1345913474582";22;1;22029;1;579,35;1;1
"id_1327913472728";36;1;36030;1;595,3;1;1
"id_1331913473120";44;1;44037;1;637,3;1;1
"id_1307913470783";40;1;40070;6;697,75;1;1
